# SNRtot_MF, SNRtot_opt, SNR220_MF, SNR220_opt, SNR221_MF,		     SNR221_opt, evidence220_221, evidence220, evidence221, nofilter
7.942708388336980363e+01 7.920358410851534359e+01 6.015509883466994268e+01 5.969369378433075468e+01 2.195337815034319817e+01 2.239284830770531087e+01 -4.757230985437685149e+02 -4.798037776321555725e+02 -4.821288622944658755e+02 -3.543018067627155688e+03
5.444810372517014052e+00 4.982330921200954776e+00 7.474914145623264616e+00 7.013818394966041758e+00 2.080445378893614805e+00 2.458630046565454030e+00 -3.851975469756217194e+02 -3.855834574574877252e+02 -3.884728006991363713e+02 -3.964381202438581795e+02
1.506811507505747727e+02 1.505837133773329981e+02 1.340810631583913164e+02 1.343338913277356141e+02 3.908036509926824209e+01 3.779347980693165709e+01 -4.793651927704872264e+02 -5.008938450001413116e+02 -5.043125750428972651e+02 -1.175997258521085314e+04
3.993441547219781729e+00 3.221911722402667433e+00 4.608366166310583267e+00 4.231909817021510811e+00 1.982501936885469718e+00 1.291095621411012084e+00 -3.729416857539882812e+02 -3.755020368088208329e+02 -3.787600315934444097e+02 -3.803465706086329874e+02
1.019559156936272970e+01 1.151185600858983804e+01 1.240625558080286872e+01 1.376105138654884819e+01 5.428147268292073058e+00 4.682684231502711292e+00 -4.202018192390929130e+02 -4.196133969490044251e+02 -4.274364233086665763e+02 -4.668891452099125559e+02
3.228925188373012123e+00 3.439118611213088705e+00 4.632443304364958436e+00 4.369176186150958152e+00 1.076984808069654381e-01 1.423535436812427113e+00 -4.099482893673163630e+02 -4.111816480717691320e+02 -4.104370697150278602e+02 -4.179790312772597076e+02
8.128707480175437183e+01 8.105775931995165706e+01 8.971106694407366433e+01 8.953726724130159198e+01 3.068073818609398273e+01 3.058178225627335678e+01 -4.385293676523203885e+02 -4.657662675682733493e+02 -4.845029497267943839e+02 -3.720380910159010000e+03
5.042943400786185748e+00 5.980820251521605790e+00 4.315259619392345591e+00 5.058795152866573552e+00 1.066931582883113405e+00 1.993761877934429050e+00 -3.831120452007177732e+02 -3.848369252598616868e+02 -3.851897908114859774e+02 -3.936694370139248349e+02
5.034821062019951832e+00 4.992791996013422384e+00 7.024703543214822155e+00 6.959187166768220578e+00 2.576015661434167825e+00 2.668247851080080224e+00 -3.959330506806706467e+02 -3.960138139457741886e+02 -4.012182993652706386e+02 -4.063472140885497765e+02
6.068098117082978860e+00 5.684599192650791721e+00 5.299263014133807737e+00 5.033477994056480220e+00 2.140314044020140472e+00 1.620630840876083667e+00 -3.754011374982213738e+02 -3.769355072444566304e+02 -3.765701296697223484e+02 -3.944715117872875112e+02
2.483936265080226491e+01 2.594713514025790957e+01 3.707462198266709663e+01 3.801181164535462642e+01 1.542609459924931237e+01 1.496634614916616890e+01 -3.947617718624008489e+02 -4.039187526995221447e+02 -4.278648579380117667e+02 -6.929293083848262995e+02
3.430559626108739213e+00 4.460106413435445560e+00 4.248388352571506488e+00 4.733252518669978315e+00 1.286658007463629350e+00 2.289772413245834581e+00 -3.955851302002332091e+02 -3.965363507670604122e+02 -3.985359935295786613e+02 -4.009739601293222222e+02
4.095389756075418575e+01 4.287983312857218721e+01 5.313973304409268650e+01 5.484837620366647570e+01 1.813870265281281391e+01 1.750265592377998303e+01 -3.877346704311287908e+02 -3.968432207472717437e+02 -4.137483368907875843e+02 -1.221371246792335796e+03
2.595527720600097155e+01 2.510863112567443167e+01 3.486557275381257881e+01 3.432767867345567936e+01 1.227000460919213864e+01 1.203794939086813365e+01 -4.069866104227866117e+02 -4.218891075458066098e+02 -4.419030053853553568e+02 -7.365468983069549722e+02
5.034644364842963071e+00 5.255274955999204245e+00 3.999990864180118511e+00 3.993666779829798230e+00 1.356595407991019187e+00 1.960802472430765997e+00 -3.901336713340722326e+02 -3.926152638395481063e+02 -3.902231359303082741e+02 -4.032420903761637874e+02
5.215975981717923204e+00 4.437153388739297100e+00 5.413633297879559159e+00 4.583421191537556005e+00 8.846324535121252719e-01 1.180625171892630387e+00 -4.096811865607011782e+02 -4.122102838570588119e+02 -4.104771243245712071e+02 -4.222840380519448900e+02
1.429993393040616354e+02 1.418792867941858447e+02 1.325115552790529136e+02 1.314703948949952235e+02 7.328482055157694219e+01 7.298296264345459861e+01 -4.437530900137136882e+02 -5.407664156738384236e+02 -6.681783121981536624e+02 -1.061244739990812377e+04
8.837791641286221633e+00 9.270797034433831740e+00 6.842899081653635918e+00 7.754863862062861379e+00 4.024113531542658606e+00 3.007302878199648255e+00 -3.893780604851622797e+02 -3.927903613808482532e+02 -3.948675545321119671e+02 -4.323078246501067383e+02
1.371219977887183745e+02 1.366849377236240457e+02 1.164833332726293520e+02 1.161613143574676457e+02 3.256104514362972679e+01 3.186006132832518034e+01 -4.041619091244396600e+02 -4.320052143393577921e+02 -4.353836261467769191e+02 -9.779520050899580383e+03
8.995699970705003068e+01 9.014648310365809891e+01 7.154661601087849476e+01 7.176187749927188975e+01 2.170727598316820561e+01 2.178227701493540280e+01 -3.657131851093760133e+02 -3.681112805205374912e+02 -3.703425790954044601e+02 -4.400885041397373243e+03
1.616994957385908265e+02 1.611028187630093953e+02 1.380870567426903506e+02 1.367004749462372217e+02 1.262647640128432727e+02 1.270003528938275963e+02 -4.642401664406012969e+03 -4.700120750445296835e+03 -4.701796488294677147e+03 -1.346652652498844873e+04
3.821784325180144037e+01 3.724399083932715371e+01 4.696351614224979443e+01 4.658167482671579762e+01 2.412789573181350988e+01 2.333583749355466708e+01 -4.211750362735494946e+02 -4.331069312684309125e+02 -4.374523088664020065e+02 -1.129320470711185408e+03
1.658030855579716700e+01 1.794922068998075915e+01 1.472786049670983743e+01 1.597179899665583136e+01 4.588260327872395017e+00 5.451027933170355055e+00 -4.094915483328639425e+02 -4.112490114429419918e+02 -4.133083805503572421e+02 -5.419992214148533094e+02
4.493191473838995087e+00 3.486915398956444534e+00 4.797663686679410233e+00 4.170255260622243831e+00 2.302951492343227269e+00 1.809920992365786185e+00 -3.882494380503953266e+02 -3.890872699367894256e+02 -3.897811173947067687e+02 -3.971881797448608040e+02
1.008893983207930205e+02 1.007446683467000810e+02 7.599732688665416447e+01 7.601411649378351854e+01 3.634424340529965036e+01 3.590257535685398693e+01 -8.357528526861326554e+02 -8.565162802642724955e+02 -8.598307416690056471e+02 -5.475821104586711954e+03
9.093471056270400865e+00 6.978526156214225118e+00 1.214633751877815016e+01 1.002490875354524569e+01 2.435968735423067244e+00 4.044893884233417225e+00 -4.235312840657018683e+02 -4.255694278456649613e+02 -4.318889997080400462e+02 -4.591256614896742576e+02
1.962113472681257065e+01 1.879982993837247918e+01 2.799719079651753262e+01 2.697670260585869073e+01 9.322020149942860101e+00 1.047599339403049434e+01 -4.050005283309473043e+02 -4.087929250565600228e+02 -4.244324084820606799e+02 -5.865557774196130367e+02
7.219907698269152263e+01 7.335981806329256472e+01 5.328990822934684246e+01 5.439312376149562311e+01 2.368684663025968007e+01 2.470464764787006828e+01 -4.298385035284039191e+02 -4.423909286469893800e+02 -4.439785198950201561e+02 -2.966335266584762849e+03
1.334516679393589698e+02 1.337566232392443908e+02 9.721822814064870499e+01 9.751091601324894498e+01 4.158642941389256009e+01 4.187892803226512228e+01 -1.226282879432696973e+03 -1.262929794057787603e+03 -1.263722212666778205e+03 -9.255363495224433791e+03
