# SNRtot, SNR220, SNR221, evidence220_221, evidence220, evidence221, nofilter
1.022736018545593737e+02 9.318248069752313256e+01 1.038930954595149991e+01 5.940860174628602941e+00 1.788331171710299650e+00 -1.338309020633060786e+00 -5.217954417043411013e+03
1.449140783552477103e+02 1.306421867442350049e+02 1.630349261798699345e+01 5.367036112457903130e+00 -2.644377199475014262e+00 -6.490674066998876057e+00 -1.048805465166638351e+04
9.524565241026335727e+00 6.643738503960476827e+00 3.186957553898567497e+00 1.053541948448975063e+01 8.502157659931318889e+00 8.030107711166955653e+00 -3.336827040622886642e+01
1.753704494280417521e+02 1.247463115388707706e+02 5.596981450080955511e+01 4.995743474599287026e+00 -5.758954301023694455e+01 -4.788497915869171351e+01 -1.536540686518761868e+04
2.046115016532416178e+02 1.588109100242811564e+02 5.135297713626123084e+01 5.466037014147785200e+00 -4.776959341050829266e+01 -5.547767390376242247e+02 -2.092094290328819261e+04
1.811054640005528142e+02 1.683789369016924695e+02 1.456885428108205716e+01 4.418626743084646868e+00 -2.181019638557773366e+00 -5.065659467456772980e+00 -1.638760414431871322e+04
1.884187036193845302e+02 1.707803839410352680e+02 2.015163825978588363e+01 4.684075026886309168e+00 -6.736861801621513379e+00 -1.326813783234219812e+01 -1.773881353569568091e+04
5.616071899776433440e+01 5.210173936334274458e+01 4.634238408254764963e+00 6.850261166163199356e+00 4.786893165359019875e+00 2.485209412975839527e+00 -1.565022778063869509e+03
1.275877259847229936e+02 8.304674653306058474e+01 4.880806308432953955e+01 6.326048240567998526e+00 -5.563433472604782537e+01 -2.976187808581789795e+01 -8.127323509867323992e+03
1.130736386660815214e+02 7.108730162456956236e+01 4.597711494551283806e+01 7.411430698931557259e+00 -5.461509302115810272e+01 -2.461232915307746438e+01 -6.380833479484727832e+03
1.499526131606006913e+02 1.095722730713697217e+02 4.471737562716833025e+01 4.893443966330602635e+00 -3.280257293967192567e+01 -3.150294911584004254e+01 -1.123090269573732439e+04
1.975717006505819313e+02 1.640152500081029814e+02 3.788661555286202542e+01 4.949224007734266628e+00 -2.746838885359455418e+01 -3.146976851777911222e+01 -1.950529804787252215e+04
1.794201442827373967e+02 1.732655494269157828e+02 7.072122174970259856e+00 4.102592584465186931e+00 1.626798755934457663e+00 -3.864857770641521029e-01 -1.608380368611009908e+04
1.702728505388207907e+02 1.514247771949171124e+02 2.147292089964877349e+01 4.959300081799159265e+00 -7.505290925457229534e+00 -1.008453642659438287e+01 -1.448443141419874883e+04
2.225485415506510378e+02 1.614783243970263129e+02 6.792841064002024609e+01 5.551263647123004574e+00 -8.612028571378537833e+01 -5.856358813557271787e+02 -2.475193627205187295e+04
7.922862578379741194e+01 7.032378273599199758e+01 1.010062817989508055e+01 6.177433864751093573e+00 2.433030804125694502e+00 1.051337423239777635e-01 -3.126597170685448873e+03
2.409752186838800014e+02 2.029963843127634391e+02 4.304225550367359432e+01 4.829604869353829599e+00 -3.840260795304948260e+01 -9.607560466445358998e+02 -2.902253760876283923e+04
8.709096789657883164e+01 7.297932404769997561e+01 1.596651206963491099e+01 6.819983224219253515e+00 -3.633061530457109001e-01 -3.115342569042756971e+00 -3.780427943472408060e+03
2.164004261694836657e+02 1.573016885657715989e+02 6.571459683479676528e+01 5.468892438338751383e+00 -7.982102282539200644e+01 -9.790873150980263517e+01 -2.340258182205801859e+04
1.371205957819813079e+02 1.095200465653166049e+02 3.094885577067003979e+01 5.534135259221383940e+00 -1.476510829925881296e+01 -1.680979178983327671e+01 -9.389038492693700391e+03
1.746888287824496331e+02 1.697317894391161701e+02 5.737631467188847090e+00 4.909020209330381412e+00 2.550539631727180900e+00 -1.575281287063045852e+02 -1.524610304958294728e+04
9.843977895447345361e+01 8.742020228718665464e+01 1.257130194126568412e+01 6.357752610651432157e+00 1.008890833208862414e+00 -2.145071187108984034e+00 -4.833204639193742878e+03
1.943316436345525346e+02 1.695286501292086427e+02 2.815182653100015031e+01 4.538012666657996519e+00 -1.498885868277877975e+01 -1.632725377980107595e+01 -1.887040345774430898e+04
6.721208010360099649e+01 4.629402155631942151e+01 2.312018169005349222e+01 8.199718482247412510e+00 -7.131255369823527701e+00 -4.818421004360788018e+00 -2.246741454817383783e+03
1.503114051934676070e+02 1.340717554320827105e+02 1.841735933537516345e+01 4.312862667594560051e+00 -4.227579209126758997e+00 -7.050985042985994156e+00 -1.128476886450834718e+04
1.292291412695427368e+02 1.247811549919818077e+02 5.145018769625746557e+00 5.592347442300784621e+00 3.403605179927827962e+00 -2.341488385707542648e+02 -8.338095075522662228e+03
1.480369793681190345e+02 1.391649352786650411e+02 1.019437129537828213e+01 5.132643836966750861e+00 9.746259222301767444e-01 -7.348496221741678269e-01 -1.094548322910939532e+04
9.369098063611447458e+01 7.391654406336562033e+01 2.207045595266472304e+01 5.928383607522508925e+00 -4.361572635060348091e+00 -6.630364789180982932e+00 -4.377009525169333756e+03
1.280784911448236585e+02 8.272747415813563521e+01 4.962473263381854593e+01 6.094026450107898896e+00 -5.836048184474510947e+01 -3.000236861830659407e+01 -8.190059545858282945e+03
2.368365865825929006e+02 2.272492698691018518e+02 1.108352057808311386e+01 4.454559986037360808e+00 -3.876398244758996192e-01 -1.675443887377591182e+03 -2.803379397093795706e+04
