# SNRtot, SNR220, SNR221, evidence220_221, evidence220, evidence221, nofilter
9.451636120561236964e+01 7.369339354616390381e+01 2.286394167379259557e+01 6.245515709967712326e+00 -3.722885636688644695e+00 -6.189495064689801040e+00 -4.454504975999374437e+03
9.035272757399553711e+01 7.443512216054627118e+01 1.866634129754655191e+01 7.052441214807436687e+00 -3.379557864798127298e+01 -5.600981117306510981e+01 -4.069641398254808792e+03
3.899998381163197081e+01 2.857721261332198281e+01 1.146900409314554459e+01 6.699868987225446659e+00 2.865614758409251728e+00 5.256464205755468910e-01 -7.483330768782595896e+02
7.814601066978522681e+01 6.257836962791988356e+01 1.715854248340997401e+01 7.172417078153814352e+00 -4.277325494977635145e-02 -2.367097164432852008e+00 -3.041233200025575115e+03
7.712133192103840429e+01 6.355160703654038912e+01 1.595585501860442257e+01 7.396432820125022012e+00 -2.466012282174430581e+01 -4.145866718977939058e+01 -2.961683626861969969e+03
7.353262663995100468e+01 6.055861379576882797e+01 1.516951616807492265e+01 7.550134173720006281e+00 -1.973878429165326054e+01 -3.477156299198736633e+01 -2.691357298509697557e+03
6.108648041074689417e+01 5.013060726056106375e+01 1.254207949122538501e+01 8.042917018472055091e+00 -6.363966715923487172e+00 -1.560149263354960425e+01 -1.853612752710763743e+03
8.210366952946169761e+01 6.758559907392246657e+01 1.691035508714350755e+01 7.325854703113482636e+00 -2.383097040977120074e+01 -4.177707653967404866e+01 -3.358339983326010497e+03
1.538717797254560935e+02 1.135548253808086088e+02 4.435929782650613618e+01 4.012962879698929619e+00 -2.882662460812461802e+01 -4.393606201165424352e+01 -1.182609600616412172e+04
8.408158355905928261e+01 6.112778428024171973e+01 2.525920267374461048e+01 4.931714223412246412e+00 -7.122954367742597270e+00 -8.169488411060148891e+00 -3.522690055124015998e+03
8.849364537346491488e+01 7.234492995183956054e+01 1.824731107084963000e+01 7.265060658086026635e+00 -1.173172671462791783e+01 -2.530988096734796855e+01 -3.903396343966765926e+03
8.175478267647514485e+01 6.730365848793233852e+01 1.684245674569199380e+01 7.330801896188567035e+00 -2.388392320018798998e+01 -4.175574517842872524e+01 -3.329755953463321930e+03
9.843003916165471878e+01 8.089109419547048674e+01 2.021544942633557795e+01 7.026062893476631821e+00 -2.875219137902909594e+01 -5.157223870279113243e+01 -4.832070012906922784e+03
6.884608965272096270e+01 5.644014260430189012e+01 1.414324907019070388e+01 7.795219512532797879e+00 -8.091163311282802084e+00 -1.869254719264568365e+01 -2.357725738459727836e+03
4.623386463514928835e+01 3.311279575390864238e+01 1.443794332487246024e+01 5.627752531621254661e+00 4.421373437184756838e-01 -6.736597169413896857e+00 -1.056618827775135514e+03
8.914162934050872877e+01 7.307546601526988184e+01 1.831322995957528477e+01 7.260100523397214900e+00 -1.667432085205661707e+01 -3.303199675080840336e+01 -3.960948748964805418e+03
5.624423623005106521e+01 4.550378915323275919e+01 1.192222855802604364e+01 8.094171035741913656e+00 2.097493795910288839e+00 -1.529138773387297867e+00 -1.569540762775376152e+03
5.690773183353425679e+01 4.319476385193021173e+01 1.507327389227804559e+01 6.880566143997145723e+00 1.546569334656930028e+00 -6.644345033068552731e-01 -1.607078679443205829e+03
1.547326907218679537e+02 1.129675096258450679e+02 4.595902639328340911e+01 3.705850677328172083e+00 -3.186458356381980650e+01 -3.404514565748715427e+01 -1.195893649723910130e+04
9.677595581842305705e+01 7.973596483253153622e+01 2.000524281531579263e+01 6.886971561138668818e+00 -4.013570652923949211e+01 -6.551603210692728396e+01 -4.670626520509166767e+03
1.073935837149819861e+02 8.237211425890939154e+01 2.748953364999628945e+01 5.646092470343488934e+00 -7.702156751167295923e+00 -1.112363372968555453e+01 -5.754524619797904052e+03
5.222450673848489799e+01 4.150086351698255527e+01 1.179143288724683813e+01 7.941665982841954907e+00 3.656745046131644639e+00 1.357606961064719453e+00 -1.351533260263508964e+03
3.807316936573464261e+01 3.018474285699839399e+01 8.670146230248988672e+00 8.501685908583064943e+00 5.330349491115886629e+00 3.061417904618601415e+00 -7.126168210004390176e+02
5.333189780197276519e+01 4.174868742129339694e+01 1.271863898965096062e+01 7.622730030217478969e+00 3.183663149528055403e+00 8.431655122231704880e-01 -1.409979369804515500e+03
9.688275549156426791e+01 6.893655833162644342e+01 3.074820027273668543e+01 3.848332607857249954e+00 -1.346001756634036539e+01 -7.119196944869713661e+01 -4.680967864043594091e+03
6.753629589606002526e+01 5.338333920406162036e+01 1.554905599018450424e+01 7.278732218172211610e+00 1.440549166560071370e+00 -8.534697101874306746e-01 -2.268409339904568697e+03
8.630300472941674172e+01 7.107455589409335062e+01 1.780276278398819656e+01 7.185187304082706561e+00 -2.876930955942673052e+01 -4.886406471610569469e+01 -3.711938020887346283e+03
8.444649672527246764e+01 6.932481808750574714e+01 1.733731566781604982e+01 7.355793290120024253e+00 -1.740411384536223593e+01 -3.366596762398213372e+01 -3.553439112810208826e+03
1.302744083897985377e+02 9.512823158881577967e+01 3.867532674464070652e+01 4.076368076837216137e+00 -2.159927953509369658e+01 -2.360274133408960040e+01 -8.473544448880487835e+03
9.193304557015125056e+01 7.514982958090530474e+01 1.895960585812422039e+01 7.185941544704296469e+00 -1.287724071425238925e+01 -2.724500975460034269e+01 -4.213676142126235391e+03
6.016434416980842315e+01 4.664170398076905144e+01 1.484987333536582454e+01 7.184679509569662059e+00 1.906895318251178306e+00 -3.356239847002169263e-01 -1.797707862916061913e+03
8.206299947184672305e+01 6.738930640824118257e+01 1.684823904973704600e+01 7.409384886505544721e+00 -1.687923436727048099e+01 -3.265986080630908361e+01 -3.355001649382639243e+03
5.507836420406413680e+01 4.212991184686146795e+01 1.422756309761539306e+01 7.109163207768180115e+00 2.152603145458685585e+00 -1.013572271476084197e-01 -1.504646809922248394e+03
9.181829865930681933e+01 7.450728734416512111e+01 1.928369867641767854e+01 7.060803005865972537e+00 -5.540244229544686760e+00 -1.330824398488486082e+01 -4.203133692569314007e+03
8.377914950866762922e+01 6.526353253855324965e+01 2.033064105431292035e+01 6.512542095594751501e+00 -1.750473614981492787e+00 -4.038435950273037811e+00 -3.497306654422322936e+03
8.870461122849903290e+01 7.308196201110534673e+01 1.833169320909511768e+01 7.087520348352641442e+00 -3.278521771628602721e+01 -5.431376197390866878e+01 -3.922087734824060135e+03
4.857224936367065737e+01 3.968199049982550974e+01 1.002803665578627523e+01 8.491786361305342368e+00 5.823008044095310254e-01 -4.718545197331414087e+00 -1.167465412347783968e+03
9.019526470141326513e+01 7.277585879335669006e+01 1.928811004614177449e+01 6.984990286577017038e+00 -2.898102615520889103e+00 -7.054753110833885899e+00 -4.055426595503484805e+03
1.086964240020406720e+02 8.161960729316993479e+01 2.977675015156981786e+01 5.180372589187009602e+00 -1.028603799506947425e+01 -1.414972145504439816e+01 -5.895290003640183386e+03
8.273157534340850816e+01 6.629291991301138864e+01 1.812372479755230970e+01 7.050557892988893904e+00 -8.071783354450303705e-01 -3.266927168999093301e+00 -3.410090487625521291e+03
1.192245995369208913e+02 9.231120957358776025e+01 2.955613781155638975e+01 5.593382583614372017e+00 -9.679472051305403113e+00 -1.148051871837873605e+01 -7.095086275594060680e+03
3.112189934400646152e+01 2.559733109498397141e+01 6.397966696791254293e+00 9.272150980909623641e+00 2.207620320336291186e+00 -1.606449850893812759e+00 -4.721200176137165272e+02
9.054678013001374381e+01 6.847500608271271005e+01 2.426540813895068993e+01 5.755903458183994736e+00 -5.076135718691473286e+00 -8.218725572820375191e+00 -4.087193404181007281e+03
9.937304742413274994e+01 7.639103064338694082e+01 2.524623724465687502e+01 5.866630138153916540e+00 -5.684682564570541885e+00 -9.374979952274197004e+00 -4.925334985403949759e+03
1.037615443121142960e+02 8.136684651234001819e+01 2.459078737739011800e+01 6.135159717184305528e+00 -5.270414539373165397e+00 -7.925049892432330267e+00 -5.371062747241910984e+03
4.280577756371011588e+01 3.425359365999241845e+01 9.423310512888877000e+00 8.451982440152645992e+00 4.732329017651059289e+00 2.442453079819338235e+00 -9.040010046413957525e+02
4.462840289805703975e+01 3.629741310939910903e+01 9.311936231877417924e+00 8.606179426385940801e+00 2.772872509737326130e+00 -1.141356412731366010e+00 -9.836808808401345914e+02
1.003797282854193185e+02 8.198507298959840739e+01 2.073497865217375846e+01 6.995498926944457629e+00 -1.474996457181606679e+01 -3.004478529459793279e+01 -5.025878633551787061e+03
2.664534213758248882e+01 2.123913941795666815e+01 5.948986332454802017e+00 9.140203933151349602e+00 6.546545659350611501e+00 4.386179291194812535e+00 -3.428208370388961157e+02
1.216360832652657820e+01 9.825875240227901486e+00 2.591127689006125223e+00 1.019938720062737936e+01 8.097383507056692409e+00 6.403266331294109825e+00 -6.181039198505501986e+01
9.877061127614109637e+01 8.099126655437167699e+01 2.028717251029259572e+01 7.057194929688116680e+00 -2.212554674278916522e+01 -4.217399723865430161e+01 -4.865650534155766763e+03
6.216966745531740202e+01 5.100853531447447864e+01 1.276538136812748192e+01 8.007072121366551443e+00 -6.529210165015918221e+00 -1.592865923461774535e+01 -1.920367483976857557e+03
9.325325704329513599e+01 7.618430405876644329e+01 1.925302479524492227e+01 7.149762893091143212e+00 -1.250382046973453321e+01 -2.629917406582068296e+01 -4.335918682815918146e+03
1.124059009886107674e+02 8.897534022973144374e+01 2.574637159824421673e+01 6.127662615167181137e+00 -6.656237712395868478e+00 -9.140984895949177513e+00 -6.305376996755165237e+03
6.023707710129799153e+01 4.958867524082562284e+01 1.240894885941771264e+01 8.027460372274372702e+00 -1.073330358160396436e+01 -2.116389773139839292e+01 -1.802086437078341078e+03
5.370414863979610232e+01 4.067022327335441645e+01 1.432840288709100562e+01 6.949614814198867840e+00 1.951808593445720330e+00 -4.409118896421055922e-01 -1.429901498787138280e+03
6.083085780651699537e+01 4.906639437457917552e+01 1.302302557043439890e+01 7.878417801471112369e+00 1.933479457649057043e+00 -1.252046164182123889e+00 -1.838030338962826590e+03
9.238900491871885379e+01 7.603213782386877995e+01 1.901522217904856760e+01 7.088547675663062542e+00 -3.008719488556705102e+01 -5.209183712670003530e+01 -4.255697823160009648e+03
7.796151401765830258e+01 6.258196776668023631e+01 1.697095754674351653e+01 7.223169905514652989e+00 -1.145170068125356266e-01 -2.880306924111182276e+00 -3.026832542187247782e+03
7.913396557661121733e+01 6.427456537589191043e+01 1.657434638967777119e+01 7.409681724207519693e+00 -3.268912862778976969e+00 -1.011474258985858832e+01 -3.118925962164626071e+03
8.450470964999036028e+01 6.947186730813093902e+01 1.736129179748496654e+01 7.320868249511666370e+00 -2.111082051605955456e+01 -3.880040381392660009e+01 -3.558356684739068442e+03
4.790443517104436211e+01 3.897324696352105633e+01 9.987641674946818426e+00 8.480809738421069000e+00 2.140256692066067057e+00 -2.108553040950422286e+00 -1.135251162752877690e+03
9.702193684608072033e+01 7.603685596011960968e+01 2.304260060188936521e+01 6.277712533972364284e+00 -3.941288782872488738e+00 -6.644538244740548549e+00 -4.694461822906920133e+03
3.662495044614590967e+01 3.003911664215517874e+01 7.521549472031248129e+00 9.004371458323422672e+00 1.864372602710230975e+00 -2.492128722287955345e+00 -6.585272058158035406e+02
9.239429143180926474e+01 7.386521662737708027e+01 2.040898795040749647e+01 6.750878893220927601e+00 -2.456196785299879615e+00 -4.657402893094239715e+00 -4.256186252817533386e+03
3.697363511213526976e+01 3.040568828074512098e+01 7.599166602576172380e+00 9.000927075861177684e+00 4.244452460041534536e-01 -4.329259887628090553e+00 -6.713585549271427908e+02
9.412705494910512982e+01 6.993441270659785403e+01 2.661421726178011227e+01 5.265815496167920884e+00 -7.587652641361300354e+00 -9.485442301642327934e+00 -4.417784944920409544e+03
7.448858115381690936e+01 6.105824715367953814e+01 1.530399080079859786e+01 7.629577156388999803e+00 -1.013544470014174337e+01 -2.211916515932284710e+01 -2.762108069378865366e+03
8.154349024500115206e+01 6.614077740049390286e+01 1.714811049855278569e+01 7.317523246081448995e+00 -3.087151531140238880e+00 -9.230127275249898844e+00 -3.312504108892780096e+03
1.200289529489742364e+02 9.195841697835372486e+01 3.084106041241583895e+01 5.376641352116540595e+00 -1.096683868632774939e+01 -1.408203416599741686e+01 -7.191308481238016611e+03
5.511960623008670979e+01 4.437354326514357439e+01 1.187863015635674380e+01 8.056990514439853257e+00 2.928503999241825806e+00 1.995822151160591140e-01 -1.506919203704388565e+03
1.120073661255517123e+02 8.907794500191300813e+01 2.521689299828206288e+01 6.222281638251367042e+00 -6.420618234030405880e+00 -8.990891026427391353e+00 -6.260658741416176781e+03
