# SNRtot, SNR220, SNR221, evidence220_221, evidence220, evidence221, nofilter
5.165249057509414321e+00 5.564864425958972127e+00 1.856251130683335360e+00 1.072874540769736562e+01 9.755108489684607420e+00 8.286215354135142874e+00 -1.349497803996284162e+00
8.103209840132522856e+01 9.289164482775674969e+01 1.752893197242725876e+01 6.616101571833126194e+00 -3.007901335518011976e+00 -1.253100614752152637e+02 -3.271110084551972250e+03
2.817290541367744794e+01 3.274038621798400328e+01 8.041797289137134541e+00 8.099815193094475063e+00 4.838808093625248219e+00 -3.611616324391509636e+01 -3.848658986149533803e+02
3.923479756028863363e+01 4.192860826714987610e+01 7.609189968739002552e+00 8.119324521957667073e+00 5.510253566097358835e+00 -3.748905208852247739e+01 -7.576942686893606833e+02
3.595237497730312271e+01 3.703720619851832652e+01 1.304239408996825222e+00 8.409294717342026715e+00 7.227752443306172836e+00 -1.880031575200182203e+01 -6.342962321452512242e+02
8.954865936210883604e+01 8.969635468328637273e+01 3.492644922345748082e+00 6.779270459074672850e+00 5.074412724424390397e+00 -1.137829100431081883e+02 -3.997490795666446502e+03
3.558548631226886272e+01 3.573627782300946620e+01 2.765547565721261591e+00 8.509888495234941175e+00 6.810628245503585809e+00 -1.748659774764074371e+01 -6.211730169312826320e+02
4.711492485404193786e+01 4.881866127660589427e+01 2.447032346796295332e+00 7.909589713725913462e+00 6.691658112597894892e+00 -3.945667080259906356e+01 -1.097917670891954685e+03
4.435095642563217666e+01 4.852683851420510308e+01 4.696151514011428496e+00 7.627460196478694776e+00 6.098245937314056064e+00 -4.113982417232973177e+01 -9.715132668251072801e+02
2.451341062724208708e+00 2.772270731386139886e+00 9.444157166350550803e-01 1.137994825958483602e+01 1.088893158608894574e+01 1.070020024472102982e+01 8.985864606155738343e+00
3.844504166884677687e+01 3.992291510986780168e+01 1.751225906358951923e+00 7.993392576227715374e+00 6.756064053861233987e+00 -3.710922764893247461e+01 -7.270202133506277278e+02
3.978906014680310221e+01 4.341278370311891166e+01 7.011368597245754231e+00 8.053226915549009490e+00 6.077931310007251398e+00 -4.227506379330449704e+01 -7.795942525739027360e+02
6.536922073993024185e+01 6.193718392222788793e+01 3.829543371955635322e+00 7.579636508345466872e+00 5.087372554292792337e+00 -4.182248980596240528e+01 -2.124577108963808314e+03
