# SNRtot, SNR220, SNR221, evidence220_221, evidence220, evidence221, nofilter
8.183591090233099052e+00 8.282133628883579846e+00 1.639286795969525368e-01 9.801951459855226645e+00 8.612330920066188611e+00 6.756622060709705835e+00 -2.149518045701660895e+01
8.023799422358425204e+01 1.108336423373927175e+02 3.894062436179429909e+01 4.736751920381172098e+00 -7.458882312902542822e+01 -7.732095901444947117e+01 -3.207077457402915115e+03
1.963930678312910461e+00 1.769812389629080940e+00 3.612945473104048899e-01 1.164953484468913381e+01 1.115716166894461203e+01 1.134916053024676330e+01 1.006188925444535975e+01
8.361730139187851307e+01 8.041980682288048854e+01 4.723847752071820949e+00 6.088616450646051170e+00 4.280600168615760204e+00 -2.758014104859633608e+00 -3.483936144921069172e+03
6.417014188751708161e+02 6.357230389712315173e+02 3.249313724215075183e+01 -1.634323910038246286e+00 -1.995402720160923948e+01 -8.083947014218385448e+03 -2.058783650920946966e+05
5.526587224634442741e+00 5.469819696141000165e+00 6.466205306090358484e-02 1.068715527073889149e+01 9.745245971102661997e+00 8.634505674405037468e+00 -3.281182066691650689e+00
2.303639378217135913e+01 2.291686823983563670e+01 2.154585957387639361e+00 8.981594496975997544e+00 7.464737590673909295e+00 -1.391221534347808841e+01 -2.533473181345769660e+02
8.536923135906983262e+00 7.616381220117251161e+00 1.136176669375166481e+00 1.013281088452479572e+01 8.879314701337738924e+00 7.412556498085280943e+00 -2.444912720513729454e+01
9.922170400451395533e-01 1.380741783762637898e+00 5.439486497850362090e-01 1.181117645155230278e+01 1.168572748623844326e+01 1.171109131751362931e+01 1.149815378177669523e+01
3.392415267167828041e+00 4.453995521089582077e+00 2.329520073455966234e+00 1.085408944795086406e+01 9.994128519536795707e+00 9.373910449284375446e+00 6.236160436597981693e+00
2.908413422050251285e+01 2.988694449259168806e+01 2.756740351013021062e+00 8.081076842565314777e+00 6.302193960426581754e+00 3.987790757256096885e+00 -4.109530305690479963e+02
3.453070764234446255e+00 3.580047131734808374e+00 1.466996253886298784e-01 1.111659814150379511e+01 1.038897340689725723e+01 9.912789144639152283e+00 6.028552257649332446e+00
4.389497698849805261e+02 4.017190499502779062e+02 4.300918627419486029e+01 -2.072439080125083422e+01 -3.738194074230524677e+01 -6.670664514470294648e+01 -9.632645983992962283e+04
5.690633527748373055e+00 4.373149875292726030e+00 1.480595879913177981e+00 1.098413324522743295e+01 9.862818227068386179e+00 9.379728632687319489e+00 -4.201253864512279890e+00
1.262572447230937023e+01 8.815686402952476186e+00 4.524343706462932602e+00 1.021217127642592182e+01 7.873797744457774250e+00 6.942975203152519370e+00 -6.771405811628119409e+01
2.330686741228410686e+00 2.380182778677958133e+00 1.345487294955163837e-01 1.131923227438808510e+01 1.078111086607527014e+01 1.096448545891981574e+01 9.274350766185708750e+00
1.627396358317639340e+02 1.594976716873769931e+02 1.262936068514070875e+01 3.665420891346888421e+00 -3.038128968040805233e-01 -7.596704007716435392e+00 -1.323010413421851626e+04
4.207387872394781425e+01 4.171768342949334141e+01 4.225796122374880226e-01 7.719786236576912763e+00 6.148743608143134587e+00 3.789340126879896964e+00 -8.731152343296795380e+02
2.399707757803078767e+00 3.916738232635320394e+00 2.125617074123655748e+00 1.102373155069939692e+01 1.051854448733076630e+01 1.011306370749013794e+01 9.111102447624524814e+00
5.626670862207275192e+00 6.148468628110131284e+00 3.792789477792830599e+00 1.050228225393891712e+01 9.349976667263733887e+00 7.663978085617967118e+00 -3.839311386751516508e+00
1.535852251402194497e+02 1.765893586321958821e+02 3.331381927305051960e+01 4.348562296510387171e+00 -4.612961893106137978e+01 -1.352786671261332003e+03 -1.178222028957689508e+04
1.419221201595638959e+01 1.411048308902260473e+01 2.514277316871875723e-01 9.688350570200128686e+00 8.453418807489994080e+00 5.655952705113899803e+00 -8.871903984387381570e+01
4.564671875889733599e+01 4.568576021116348329e+01 4.504872163848217537e-01 7.335199167973605050e+00 5.797583505300193174e+00 3.341513252229836084e+00 -1.029821065617880549e+03
2.661976247041828891e+00 2.191724325202858648e+00 5.203446679668765062e-01 1.147104535016944205e+01 1.087124352429391649e+01 1.095713710970280275e+01 8.447342339147214219e+00
2.940615375608238580e+01 2.530145834614704370e+01 7.729604058233096708e+00 8.246356638021376639e+00 5.630145831217986618e+00 3.391800201642140244e+00 -4.203705382541244262e+02
5.436099183918248201e+01 5.510353836295119834e+01 1.593373267858214781e+01 6.767303442786873902e+00 8.870012464345480296e-01 -1.456833196672544073e+00 -1.465568315760777523e+03
