# SNRtot, SNR220, SNR221, evidence220_221, evidence220, evidence221, nofilter
1.169689700827393786e+01 7.308609097638327334e+00 4.804277856712728223e+00 1.035799224866262414e+01 8.064115790608836321e+00 6.799627452952929474e+00 -5.641829870202924013e+01
5.155203641015931737e+01 3.158120211665741550e+01 2.178742332011554694e+01 9.304050587946763429e+00 -4.539138374970923451e+01 3.629156514316287385e-01 -1.316815827908141500e+03
4.998556637016807258e+01 3.073419375952802923e+01 2.102629847082425840e+01 9.383957967680538914e+00 -3.817329331222148880e+01 -7.433160995729611642e+00 -1.237288021564184191e+03
3.282216987133150354e+00 2.020225746390304611e+00 1.377319623491290779e+00 1.158580849737945861e+01 1.041121268962395874e+01 1.116888050665131082e+01 6.603926933741957050e+00
1.011267049636342676e+02 6.425558234768671184e+01 4.036370081087417105e+01 5.467003989135333697e+00 -1.986296971748638640e+01 -2.124836601389340274e+01 -5.101314827291910660e+03
1.478164109551969432e+02 9.178865888437030662e+01 6.120087175566890636e+01 5.968057993294748620e+00 -4.693586206750448753e+01 -4.681028890869255576e+01 -1.091285527272877880e+04
2.316822220575275182e+01 1.449340874059020834e+01 9.490908572006251376e+00 9.322687770205359215e+00 6.185288728147515513e+00 4.493530823231193239e+00 -2.563928589785127770e+02
1.541435168955620725e+02 9.327250568656930341e+01 6.611199576672791522e+01 5.452795963501563925e+00 -2.889962100534537512e+02 -4.477636422103624625e+01 -1.186812149935715934e+04
3.765837566103656400e+02 2.397144243470327183e+02 1.495912637307537807e+02 1.054728158589479436e+00 -3.223338915642356142e+02 -6.158635055476388516e+02 -7.089567247027849953e+04
3.350358156701639132e+02 2.064705686824835311e+02 1.403504240551400528e+02 4.344704253578615116e+00 -7.672483553020249474e+02 -2.410533412573061298e+02 -5.611250848977697024e+04
6.581517399213256070e+00 4.032111812880719626e+00 2.776603061906848247e+00 1.059479105097220852e+01 8.675110341311713213e+00 9.134631152653421182e+00 -9.667784529018748074e+00
7.949473719360433677e+01 4.952349931972638331e+01 3.275024295282171494e+01 7.086922584042055107e+00 -8.965747955836960159e+00 -1.118983649467067210e+01 -3.147716219631055537e+03
1.011653225857812366e+01 6.118918531751629253e+00 4.342152194108794383e+00 1.047653296671034440e+01 6.264467330299422265e+00 8.645120701383071093e+00 -3.918171136037123148e+01
2.950939493296973026e+00 1.830085278269636406e+00 1.226416460661445385e+00 1.152252891726751471e+01 1.080453745489627693e+01 1.116934056477874293e+01 7.636379162504766782e+00
