# SNRtot, SNR220, SNR221, evidence220_221, evidence220, evidence221, nofilter
3.152417415131457119e+02 1.953252787552987115e+02 1.310672690327255339e+02 4.849796702163209794e+00 -4.786876897010205312e+02 -2.196346888436100073e+02 -4.967668739501143864e+04
9.924649800274184486e+01 6.167236743975619362e+01 4.110401529963996836e+01 7.736918689773712110e+00 -4.410658440920255430e+01 -1.827011809506694107e+01 -4.912943281795065559e+03
1.009652165316610350e+01 6.214636028793428579e+00 4.234401424472905795e+00 1.034248328794291005e+01 7.673566519177066780e+00 7.963615195196573460e+00 -3.897947363737133486e+01
5.679107006696420257e+01 3.476792067281825638e+01 2.398393609041941232e+01 8.180240855583994275e+00 -1.234990470179472410e+01 -2.614482477776365776e+00 -1.600622418566364104e+03
1.065266837663026855e+01 6.571187599018957215e+00 4.455036361643951892e+00 1.036240370335786487e+01 7.581543144321501337e+00 7.855599913478807039e+00 -4.474927066217462368e+01
3.387282771008556779e+02 2.092781171499081267e+02 1.413654756132243620e+02 4.169295384791287695e+00 -5.582894726990508616e+02 -2.523555566638738981e+02 -5.735643245274797664e+04
2.709700152134554507e+00 1.674215660595408384e+00 1.130810247906567589e+00 1.166012892908154441e+01 1.077307261646633485e+01 1.133939684139363280e+01 8.319163651815649985e+00
4.452664790590637800e+00 2.713691963752015379e+00 1.891221218520457992e+00 1.094989932804968724e+01 9.377319194118468815e+00 1.016154714343297449e+01 2.077289240371881007e+00
8.857807596278163942e+00 5.505623753606167625e+00 3.667369885733776869e+00 1.072773789673664169e+01 8.455043289186049194e+00 8.434914553556685846e+00 -2.723997659728690479e+01
1.214319767549337037e+01 7.488719419857542192e+00 5.080085413729899635e+00 1.022487660733437131e+01 7.122898946978220458e+00 7.431772812167404929e+00 -6.173822378399912481e+01
7.617912523085696996e+00 4.730791162284304185e+00 3.157742598966497116e+00 1.086274341521792941e+01 8.811595657458152431e+00 9.032208593995596502e+00 -1.702589449563827628e+01
1.475169693246217584e+01 8.985412870856125167e+00 6.270060269460697278e+00 9.664529258476369122e+00 5.939458485126908549e+00 6.503844002126245805e+00 -9.681588008455233307e+01
3.794973500976400516e+00 2.347398533512905505e+00 1.581373218799424718e+00 1.144609319490649391e+01 1.016577261887118766e+01 1.085774397891722920e+01 4.789489172498125669e+00
2.392359623553191206e+00 1.483171639397851127e+00 9.939042577857876148e-01 1.171514549961464979e+01 1.105998875338746856e+01 1.147343451958368377e+01 9.128708824850882309e+00
6.499758707827996140e+00 4.016716418867710026e+00 2.711786694483215854e+00 1.093241555510045337e+01 8.989962705593768533e+00 9.506149701354145165e+00 -9.133030520938264729e+00
6.758474195266657603e+01 4.204969543337147542e+01 2.794436066208565705e+01 8.512236334957533401e+00 -1.778780813848715425e+01 -1.276703958940971795e+01 -2.271858271295210216e+03
8.256010924948395768e+01 5.114472631604041197e+01 3.433463499682818565e+01 7.961648065717970901e+00 -2.968601867831781149e+01 -1.116655369266552711e+01 -3.396095418534308010e+03
2.067444529468662395e+01 1.264422252037310734e+01 8.742499103849182163e+00 9.441666226945876872e+00 4.202218693365619373e+00 5.392258721136187205e+00 -2.017259430124402684e+02
1.076363013544930709e+02 6.624678316935927569e+01 4.514693002077159889e+01 7.123299898620602200e+00 -5.471076624611516337e+01 -2.196800545378667735e+01 -5.780796283528568893e+03
1.630098182668217177e+01 1.007967377150300337e+01 6.795652709158751748e+00 1.003687597223449934e+01 5.986590800892873432e+00 6.557482122003393421e+00 -1.208706031478565421e+02
2.626190318208093117e+02 1.635511351280576946e+02 1.084463182400537420e+02 5.774593958668736704e+00 -3.253140969329653558e+02 -4.662521952741539621e+02 -3.447238753614056623e+04
2.360861998055087785e+00 1.462631738853626517e+00 9.817206938404403616e-01 1.172525902018337440e+01 1.106468284194983553e+01 1.148825446154779684e+01 9.203566422124334068e+00
6.067063229439592931e+01 3.703473756541115591e+01 2.571757869296602550e+01 7.951181021420001827e+00 -1.498733121337273566e+01 -3.696274300303500127e+00 -1.828472410391844733e+03
3.228029246243694672e+01 1.983097465507004031e+01 1.357194283310712279e+01 9.091525763937024607e+00 1.857535656142150771e-01 3.236820888187147194e+00 -5.090182396211770310e+02
8.289810501525265352e+01 5.044785918592681639e+01 3.527552427900936038e+01 7.116837357627171734e+00 -3.204397319352240459e+01 -1.089888852995050605e+01 -3.424057506450873916e+03
1.108771770785997290e+02 6.904753465972505921e+01 4.578883537300684736e+01 7.614740191487367582e+00 -5.544365843000078087e+01 -7.925696939937961361e+01 -6.134883797350525128e+03
1.370101110415543566e+01 8.532544307739584610e+00 5.657742389613512835e+00 1.032689836666002670e+01 7.106417939262979822e+00 5.767297587143850102e+00 -8.186845152904061251e+01
2.193070012978615466e+02 1.361184531959180504e+02 9.097141505152244179e+01 5.950489139110230141e+00 -2.292158261406263762e+02 -1.049253479501342241e+02 -2.403579000802106748e+04
3.815567146984224056e+00 2.339324610344928779e+00 1.608384433821791193e+00 1.127024456771455618e+01 9.862804577180757093e+00 1.064626674772364723e+01 4.711124782481999063e+00
1.552292706336018568e+02 9.483227915508585681e+01 6.573241883628253390e+01 5.430133486798803588e+00 -1.193670125733406877e+02 -4.863056926446812867e+01 -1.203607282961095007e+04
2.577696881032149001e+00 1.599822471564557924e+00 1.069343136300631381e+00 1.166959161845824866e+01 1.097107366192193112e+01 1.139113277867676999e+01 8.668140503813230424e+00
1.537828571462907519e+02 9.490324591197790483e+01 6.427692177965877818e+01 6.421402267320888591e+00 -1.138322985018158420e+02 -4.919321276551944777e+01 -1.181259317492918126e+04
2.356756706916377730e+00 1.457766072785673162e+00 9.820802471826745039e-01 1.173021738611925890e+01 1.103155225039346377e+01 1.148876313129109228e+01 9.213250021257000100e+00
8.643721873195310934e+00 5.335503601317483913e+00 3.611727022945826704e+00 1.059734096155720628e+01 8.229193914228856599e+00 8.554007810067028927e+00 -2.536656280152286769e+01
3.434994117185697178e+02 2.122609718456973553e+02 1.433255056166026975e+02 4.147250421245177066e+00 -5.738623373385252080e+02 -2.597156890200696466e+02 -5.898393252439268690e+04
