# SNRtot, SNR220, SNR221, evidence220_221, evidence220, evidence221, nofilter
8.410735288228156037e+01 6.795324975594152761e+01 1.790764505363255310e+01 7.171140542045165489e+00 -2.128022179380034018e+00 -6.220357610768834533e+00 -3.525033003323263074e+03
8.887064419960775297e+01 7.180167814483168343e+01 1.892181714768376111e+01 7.045223226856975884e+00 -3.006715258099981192e+00 -7.250127483919731830e+00 -3.937005299117582581e+03
7.830961529115721476e+01 6.326905631686732789e+01 1.667322471655130656e+01 7.335513230612999536e+00 -1.106056821581002048e+00 -5.023105826419421049e+00 -3.054207522415467338e+03
9.890042125332153944e+01 7.990508315962682673e+01 2.105729854484960129e+01 6.804885246328447934e+00 -4.975018759306056637e+00 -9.564840563906418680e+00 -4.878656260933173144e+03
8.053269496130062066e+01 6.506515954536916979e+01 1.714654982184374532e+01 7.271014581382066133e+00 -1.491818764721475787e+00 -5.475159703535012135e+00 -3.230767077755891933e+03
9.949371685845997604e+01 8.038442727228130025e+01 2.118361957083135394e+01 6.791634649468868190e+00 -5.096543350287682905e+00 -9.708231412586735942e+00 -4.937509446046646190e+03
5.852477536761014676e+01 4.728419741175078173e+01 1.246075245755980987e+01 7.989184231257847379e+00 2.009270808444273193e+00 -1.334350108761270803e+00 -1.700584264805559087e+03
5.647775306592259170e+01 4.563033704216755382e+01 1.202491245618921667e+01 8.064417841006088494e+00 2.301077826901093193e+00 -9.825067383701071577e-01 -1.582877894578609812e+03
4.863940788894051792e+01 3.929746590508361237e+01 1.035601790146801271e+01 8.363944881461449654e+00 3.372025779864169071e+00 3.209995292188394522e-01 -1.170905598784310087e+03
6.050257905480661691e+01 4.888213366011173378e+01 1.288185483686845068e+01 7.917740505451676292e+00 1.722238060279211780e+00 -1.679085070650465195e+00 -1.818290635032507680e+03
6.518507439144285343e+01 5.266528417177782728e+01 1.387882432384212805e+01 7.753709167640932876e+00 1.021974467785326635e+00 -2.514904059108573620e+00 -2.112556560599914519e+03
1.058006132629099483e+02 8.547998778952027976e+01 2.252644702087602724e+01 6.656716737205863765e+00 -6.424038393337255570e+00 -1.127851863662619891e+01 -5.584894482294863337e+03
7.204682425501803777e+01 5.820913005758195879e+01 1.533978792325189033e+01 7.527159426992678704e+00 -5.927886709275220767e-02 -3.793657599781830481e+00 -2.583382041507673421e+03
6.696645924544439765e+01 5.410452682711181183e+01 1.425810635539095195e+01 7.693274062825479653e+00 7.476859553561805427e-01 -2.840483116852940970e+00 -2.230262930826827869e+03
2.449890704465117253e+01 1.979351735730928041e+01 5.216163825433787871e+00 9.420872083210896974e+00 6.374168904374787559e+00 4.071010152346025812e+00 -2.881078220821747209e+02
1.571869382937440385e+01 1.269967833989071337e+01 3.346732243459536793e+00 9.932978938347789111e+00 7.538098623603655568e+00 5.606042836310909827e+00 -1.115482667417518314e+02
1.041184453213117820e+02 8.412090592153131752e+01 2.216828967331449363e+01 6.691680987144140502e+00 -6.063572571187579641e+00 -1.085141380988783055e+01 -5.408334926954441471e+03
7.122526598761500338e+01 5.754536461709740536e+01 1.516486654789815169e+01 7.553383921651949606e+00 7.373771466178968836e-02 -3.636950981212240475e+00 -2.524528856394198556e+03
9.464327093087923970e+01 7.646558364863400925e+01 2.015089102753116990e+01 6.903014321406207188e+00 -4.119798931741214254e+00 -8.557399450716989264e+00 -4.466683965138850908e+03
9.148123786526431900e+01 7.391086738090159258e+01 1.947764946366772776e+01 6.979550174118139161e+00 -3.503498422318449990e+00 -7.833091293799911092e+00 -4.172418039571480222e+03
9.587888961053789671e+01 7.746388286819770030e+01 2.041397172117675751e+01 6.873967844151788853e+00 -4.364999538021960390e+00 -8.845952623479085730e+00 -4.584390335365800638e+03
4.983471049392819907e+01 4.026319236855146499e+01 1.061051473258059730e+01 8.317134726348710316e+00 3.213197418737224087e+00 1.264788398721874429e-01 -1.229758783897764033e+03
