# SNRtot, SNR220, SNR221, evidence220_221, evidence220, evidence221, nofilter
8.108948078652349523e+01 8.491850929942050641e+01 3.492648818946506140e+01 5.934334425898809329e+00 -4.291703168316742278e+01 -1.231213203304414208e+02 -3.275585655338462857e+03
3.693702663541294129e+01 3.090700473932233194e+01 2.153143072605981345e+01 7.751440599821490807e+00 -6.806655475264871136e+00 -1.637895575436652251e+01 -6.700056765570842572e+02
6.098492774885180978e+01 5.428848163667099413e+01 2.098024376881751607e+01 7.117724796663319253e+00 -3.826335939133540087e+00 -6.161849278107633054e+00 -1.847414414490819354e+03
3.491134751613419951e+01 5.251903577364276288e+01 3.539026951299863555e+01 6.790588966279722527e+00 -4.752327121592541914e+01 -5.051051978230186279e+01 -5.972348009206264123e+02
5.263023160878965712e+01 8.505834497536599770e+01 4.484070693458619417e+01 5.465786494480384228e+00 -1.300022815749842948e+02 -3.516880221271331948e+02 -1.372804347821902411e+03
7.134086542172370571e+01 4.502711581571725930e+01 3.246598068106744250e+01 7.718402934158623552e+00 -1.809295942653060507e+01 -7.241008900514231961e+00 -2.532593247784727737e+03
1.036802584572648698e+02 8.824391605149699558e+01 3.571859681922371266e+01 6.162242959807305631e+00 -2.560927471954061829e+01 -2.907037216132935598e+01 -5.362631705107103699e+03
9.843193977759341351e+01 6.446767099310606852e+01 3.843246504890696968e+01 7.069291813104431554e+00 -2.068715730614394488e+01 -1.092059289802963740e+01 -4.832257092414369254e+03
1.165050104306126855e+02 1.048868061069864126e+02 6.851940195130505629e+01 5.321896775786152389e+00 -9.823843996402246148e+01 -9.995532316610858459e+01 -6.774542435943067176e+03
1.103409326867708558e+02 1.233472920384639906e+02 5.657355054719276666e+01 4.871273045575327032e+00 -1.037572826062205991e+02 -1.052040901614617496e+02 -6.075394421317730121e+03
5.732912269486990198e+01 4.480001964073600362e+01 1.814875071012836472e+01 7.790650672665623944e+00 7.227503788137061846e-01 -1.202987417071275544e+00 -1.631147862706205387e+03
1.239505398244981507e+02 1.066008627108912208e+02 6.576053492851174553e+01 5.014592031592174592e+00 -8.553203800023554493e+01 -8.753344777369399310e+01 -7.669701869616733347e+03
6.995178330807989653e+01 9.367884544698482330e+01 4.566301072229762070e+01 5.537856708451684540e+00 -9.528369335484836711e+01 -1.064459639614590714e+02 -2.434459702214764093e+03
1.510462705176721840e+02 1.101071777457064798e+02 4.856258082782874652e+01 5.123220070670297943e+00 -4.054458525578954209e+01 -3.761848795349568775e+01 -1.139532162687338314e+04
8.778071293666600639e+01 8.642666936729364124e+01 6.872184185236903886e+01 5.569645908273345825e+00 -1.075866804355769659e+02 -1.993262814644754997e+02 -3.840560490059162476e+03
8.679065019872881237e+01 7.745288850221623989e+01 6.124159829199843585e+01 5.780367238334171098e+00 -9.521733287560849135e+01 -1.580744591608904557e+02 -3.754142189183533901e+03
1.115973415725601257e+02 9.467976656287306980e+01 7.647712568715348880e+01 5.385467801255590103e+00 -1.285412468544412832e+02 -2.007613956128038524e+02 -6.214817031255809525e+03
1.340800612732330137e+02 9.244654946090483350e+01 4.883202395278795649e+01 5.796125875500474756e+00 -5.299391707792246820e+01 -4.148695452117380711e+01 -8.976565123741440402e+03
8.415408873101053189e+01 6.058677125819669840e+01 3.470875345937280798e+01 7.066400801209428373e+00 -3.254364976446301938e+01 -2.156287318659987307e+01 -3.528789033297878632e+03
6.042292050808865156e+01 5.438362325622967575e+01 2.420658688133708836e+01 7.047297181748693795e+00 -7.890691957402069967e+00 -1.021143198425026455e+01 -1.813298369587881552e+03
8.694005944763365790e+01 8.755949729036133533e+01 3.845099498279690664e+01 5.736476307055009549e+00 -3.626988257857355080e+01 -3.848273685113220921e+01 -3.767120676603518405e+03
1.890581807470919671e+02 1.209558727897841379e+02 7.453200461810494915e+01 6.085031551085416268e+00 -1.676306303771320074e+02 -7.867474128030181646e+01 -1.785933156192453316e+04
5.872904740821181946e+01 1.123665929774492866e+02 7.368608254373145883e+01 5.248879974179872399e+00 -3.036780690598804995e+02 -5.922641135156449081e+02 -1.712384212962477250e+03
1.238341435020328163e+02 8.042473588649208693e+01 4.690828229750976419e+01 7.075848110340055008e+00 -3.771436681011745407e+01 -1.850934826557273993e+01 -7.655281256665510227e+03
1.248805313681392164e+02 9.568535525136040576e+01 7.751459899098306039e+01 5.432934425288374669e+00 -1.094391115468309010e+02 -1.425116760276694095e+02 -7.785407265618883685e+03
5.196857216169797056e+01 7.914931798967893428e+01 4.205368527903889486e+01 5.852989387181074754e+00 -9.823121823359693394e+01 -1.364676722492032468e+02 -1.338199954487286277e+03
4.733553093218489494e+01 4.168342484385831170e+01 1.611047356030574917e+01 7.707284691312914937e+00 8.090923714885667195e-01 -1.513928226878936911e+00 -1.108159952540398081e+03
6.593593733134683532e+01 1.069864015172225038e+02 5.376001168868680224e+01 5.095806323834536578e+00 -1.183879126628730631e+02 -2.775689474229469056e+02 -2.161607624106130515e+03
9.054315009871038455e+01 9.376607265623815124e+01 5.602049836681497652e+01 5.380693505043949720e+00 -1.347189531586213320e+02 -2.724004237909950916e+02 -4.086864723123280783e+03
5.966297803080994555e+01 9.117004917868324299e+01 4.725887045134885511e+01 5.297834312274178892e+00 -1.387578425229102095e+02 -3.854875799564634917e+02 -1.767669181976936898e+03
8.242337297306680455e+01 5.882879087196175760e+01 2.652390428137838541e+01 7.221141026694384735e+00 -9.581634625520527138e+00 -8.154934004384609025e+00 -3.384639914353120730e+03
7.252752097083529748e+01 8.972713456710557978e+01 6.150440736410456566e+01 5.368465686184740626e+00 -1.800911394497154276e+02 -3.710287477061970662e+02 -2.617954357311959029e+03
7.272449751315531330e+01 6.030858173923338228e+01 4.869194986167580197e+01 6.355709923671892803e+00 -4.734271109122237675e+01 -7.548316980448637992e+01 -2.632259977494948544e+03
7.294431743126185097e+01 9.423003669566828933e+01 7.169412476144852064e+01 5.374089985913017564e+00 -1.940047680411484237e+02 -3.929908556132941158e+02 -2.648270430980827769e+03
1.598542251169102997e+02 1.031892570613028681e+02 6.408631338992553594e+01 6.488704255173690427e+00 -1.325645774493809483e+02 -5.553584272112788511e+01 -1.276452035208840061e+04
3.016769917421840574e+01 3.685142858658772269e+01 1.577899821201434349e+01 7.492074368071810930e+00 -4.751046511712439191e+00 -9.450932607318584644e+00 -4.428787449575506230e+02
2.010635698361155619e+02 1.252234979244903883e+02 8.325548876039904655e+01 6.214452906582019764e+00 -2.103077570651464328e+02 -8.018361917039466391e+01 -2.020111326584574272e+04
9.248543721888037794e+01 7.245429277993635253e+01 5.701639294160194993e+01 6.173798090216030765e+00 -5.431872121536474651e+01 -5.663038482617928793e+01 -4.264611757008213317e+03
1.525796051915353644e+02 1.062513277091887289e+02 8.056761449424912769e+01 5.229117761703915512e+00 -9.371809184945068694e+01 -8.394770351192801172e+01 -1.162810166842688523e+04
1.256681043196900021e+02 1.153666890348730618e+02 5.646137954298357897e+01 5.219325297956766363e+00 -6.725351282830399668e+01 -7.178492628767983774e+01 -7.884069929876725837e+03
8.441784413620285932e+01 5.193118866101422526e+01 3.811815260610440248e+01 7.767102045032358681e+00 -2.713688613303025221e+01 -1.411927419818280072e+01 -3.551019912526600820e+03
4.700768245451440208e+01 5.876620582971915496e+01 3.897698678414024442e+01 6.212164131799005062e+00 -7.177352527372607938e+01 -1.580242779044366159e+02 -1.092694813096712096e+03
8.087673801585198419e+01 1.301251655835055203e+02 8.085550764856887440e+01 4.764085342961835501e+00 -3.426206368752437470e+02 -3.711899542283059645e+02 -3.258357084266860511e+03
1.320715867023087640e+02 9.669997978270400552e+01 5.338684090617098121e+01 6.121600042326510227e+00 -8.359733291969247659e+01 -5.993774649199940541e+01 -8.709285715257212360e+03
2.371504796699583295e+01 1.487422976581898482e+01 1.095435738900655487e+01 9.607138132950744591e+00 4.142994330550437532e+00 4.497612695637710267e+00 -2.690354582629382207e+02
1.201954859552007520e+02 8.082963447124907930e+01 4.445245931685986562e+01 6.899891638923802972e+00 -6.203054461423536736e+01 -3.054092576047050045e+01 -7.211311130227912145e+03
1.977645677227297085e+02 1.236389546173160028e+02 8.375921776509984795e+01 5.681114284478086418e+00 -1.507872955971097042e+02 -6.701562498334016027e+01 -1.954324583150355465e+04
6.206367294190226147e+01 1.143936516240858623e+02 7.700152505854110530e+01 5.065129067802130791e+00 -3.863443441570881873e+02 -8.398899453530158326e+02 -1.913783457744186990e+03
6.990820798679780523e+01 1.092949918569010777e+02 5.081694885193039823e+01 4.960654926356248495e+00 -1.295040477359919464e+02 -3.695007538859337615e+02 -2.431412480187172150e+03
1.879240160718998425e+02 1.169334712993228322e+02 8.082632411875391654e+01 5.909891132139594383e+00 -1.522276451645951454e+02 -6.528054759929993622e+01 -1.764555161652031893e+04
1.753204295268223589e+01 2.961253400038375361e+01 1.720995943091243063e+01 8.013059011422738465e+00 -5.041988210935677728e+00 -3.521456956526137105e+01 -1.415199732718291159e+02
