# SNRtot, SNR221, SNR220, evidence220, evidence221, evidence220_221, nofilter
4.007304894091468506e-01 2.793897762502692977e-02 4.241959512754726602e-01 1.194982108219715933e+01 1.194926753841397016e+01 1.196652230445972087e+01 1.191010864648361789e+01
4.445027040916123440e+00 1.696970797756670368e+00 2.951786021989188047e+00 9.815451868719357265e+00 9.908591635731591296e+00 1.112485117847575111e+01 2.111268411816888957e+00
1.343030793924226529e+00 3.723164373975885733e-01 1.651704964171966994e+00 1.161332705635355644e+01 1.160060359135298391e+01 1.176832646417070727e+01 1.108853525234029469e+01
1.645303926332742250e+01 1.531103718138243863e+01 1.798903414236485077e+01 1.792110207873686356e+00 -3.539808386851976962e-01 8.814758254485639100e+00 -1.233608493912422261e+02
8.294988904233543403e-01 1.672462557841505881e-01 7.011275093357542953e-01 1.183899160962987196e+01 1.187070079739139494e+01 1.192144766022114943e+01 1.164636690444787703e+01
1.800395612118466548e+00 4.507414194395093499e-01 1.874795588891199349e+00 1.131147244187195433e+01 1.125735375815673756e+01 1.160849998460217591e+01 1.036968892898694961e+01
5.577440694786680808e+00 1.236959875711848289e+00 4.482333993197907596e+00 9.661371164576531001e+00 9.220017395850511832e+00 1.090893238364189166e+01 -3.563521242876603878e+00
1.419020545193162564e+00 5.053138737261156921e-01 9.677094642208164954e-01 1.162358550734290041e+01 1.178009907170660497e+01 1.186910713144296636e+01 1.098359145521451374e+01
4.437818363600204208e+00 3.321327112793971192e+00 3.284423663999285203e+00 9.968543272442987657e+00 1.002335635094867605e+01 1.112799230657819471e+01 2.143285194901068280e+00
8.965443607332192144e+00 1.220670015942059017e+01 4.268889135964899495e+00 -3.136201820281353747e+00 8.494925071430881047e+00 9.750780047382855642e+00 -2.819918842907216572e+01
2.069079538085708236e+01 9.089702600846042202e+00 1.268313847206824718e+01 2.979997688986208093e+00 5.531144183309161022e+00 9.895467071956597138e+00 -2.020641056371937623e+02
6.412313184690954415e+01 5.847233129680567743e+01 5.074094107481033689e+01 -5.386490355533404539e+01 -5.189524441315677450e+01 6.717410170505800693e+00 -2.043897617819018024e+03
1.142084693696744147e+01 1.163838874139693047e+01 2.784941359210654888e+00 1.187608727835542943e+00 9.522664585719125441e+00 1.067653444193790513e+01 -5.322747126976462795e+01
7.545600965183162367e-01 3.494373017997874920e-01 6.942080945115585155e-01 1.185994408546391732e+01 1.188739889440968334e+01 1.193290899544978600e+01 1.170572063942579888e+01
3.456510081025236047e+01 1.569491656770800958e+01 2.466037831755735610e+01 3.286473992079350204e+00 1.817944284676511035e+00 8.696272045293815367e+00 -5.853826959023994050e+02
3.007454770847936487e+01 2.247672121210178275e+01 1.051680197032850295e+01 -1.345315384086884336e+01 4.787224555376412560e+00 9.771207054204090525e+00 -4.402488088257460390e+02
7.710354892712235397e+00 5.597728668643097372e+00 3.737543610054476328e+00 8.172103497730500266e+00 9.235102313429189635e+00 1.090206072642898327e+01 -1.773438517673108805e+01
3.274867329862599945e+02 9.247828065498086403e+01 2.608926564012958238e+02 -2.216814313249751081e+02 -2.191838294765832416e+02 3.091823176362795245e+00 -5.361178973989791120e+04
2.167008477421387624e+01 1.293381923725019433e+01 2.246204205649369356e+01 2.891254588078683518e+00 3.620343139611756911e-01 8.354471491995147048e+00 -2.228058859517533961e+02
3.343797110788060967e-01 9.098513991832463121e-02 3.148112218085722391e-01 1.196161384450934939e+01 1.196301669080606622e+01 1.197475265893561058e+01 1.193449621346409195e+01
3.123738900613286074e+00 5.976521452641794241e-01 3.147643087206866586e+00 1.059660245409308921e+01 1.023537286182996731e+01 1.122555300363459097e+01 7.111528749452313392e+00
2.431690554654578591e+02 9.234735918114071751e+01 3.174507347557806725e+02 -3.462491723712839189e+02 -1.073767000205761406e+03 2.168278679994315006e+00 -2.955360436687240872e+04
2.836591120148429823e+01 1.555779417901482020e+01 1.820029302006814476e+01 2.834363836953202931e+00 2.542769640788104635e+00 9.134139555833712620e+00 -3.903220580361915495e+02
1.390166628349023270e+00 1.424269882785719643e+00 8.735670327895076470e-01 1.158627092330597286e+01 1.179879483778788796e+01 1.188171955452436990e+01 1.102411948176701806e+01
8.280237792707787481e-01 8.856446219218018223e-01 2.333699523040441981e-01 1.183302931233847133e+01 1.190023981855876656e+01 1.192974535616866305e+01 1.164758941953573235e+01
1.235963460812108394e+02 3.324203494206150111e+01 1.516293587379354335e+02 -2.876632089041335050e+01 -1.755525095291182822e+02 3.951867378552552879e+00 -7.626037981204166499e+03
3.071154643037205005e+02 8.673906576820435532e+01 2.355868692515445275e+02 -1.144612558357015786e+02 -1.182932078319368117e+02 2.769335234481002495e+00 -4.714796380613585643e+04
3.250236956133478738e-01 4.994474768140776955e-01 4.772947797373803813e-01 1.195635225732474005e+01 1.196130425491301175e+01 1.197482539847181471e+01 1.193758090769958535e+01
3.310692960657363848e+00 7.138705561599126836e-01 3.213719161578063588e+00 1.058574604764583427e+01 1.041837445578360999e+01 1.125254552218255988e+01 6.510057169181552972e+00
4.610341611405498696e+01 4.642156852450548143e+01 3.586836337651978734e+00 -1.567997687357798782e+02 7.513851494514590001e+00 9.062689876281950774e+00 -1.050772087583797884e+03
4.558841046582998158e-01 8.256307225081331858e-01 9.615711460572946567e-01 1.190905072698634726e+01 1.189661139046492799e+01 1.193597873759291694e+01 1.188648595061461499e+01
7.126196448867293753e+00 5.541048612732091705e+00 7.978268161816875370e+00 8.793216311048478673e+00 6.858611717807102437e+00 1.028003392017089368e+01 -1.340093680486974925e+01
4.361731981034031946e+01 2.609860542488668145e+01 3.075316585805499869e+01 -7.322754756879973570e+00 -5.796953412156185870e+00 8.063506390671353330e+00 -9.392448926096983541e+02
1.069102610668076991e+00 5.337667731962542073e-01 1.262190182066939448e+00 1.170099572615919747e+01 1.168546073310190359e+01 1.182640316117406520e+01 1.141891091298601602e+01
1.687255949938203514e+01 1.369984846722306360e+00 1.574335041329448970e+01 7.866353116981627203e+00 4.691335017450169786e+00 9.398536520890097279e+00 -1.303512309210388196e+02
2.046456751310729238e+00 1.924888712399015267e+00 5.653042936300142207e-01 1.114215572446838109e+01 1.162264253445752971e+01 1.179345476468553322e+01 9.896408491562032950e+00
3.719305676720966858e+02 1.183744397328434559e+02 2.648661550480676965e+02 -3.140974769028371156e+02 -2.466925574329721371e+02 3.080315834702889166e+00 -6.915418318333498610e+04
7.010026303724413710e-01 1.674539558295449482e-01 5.946316349551586944e-01 1.187545502949806497e+01 1.188541098775983862e+01 1.193022765907485550e+01 1.174469876516012334e+01
5.472537634174263310e+00 7.444810178740396189e+00 1.051163865362594940e+01 5.842204824663967955e+00 2.551410127703077180e+00 9.572241012779890923e+00 -2.983932969672158819e+00
3.167248787233640783e-01 1.799637852768418145e-01 3.347410656779012950e-01 1.196360949072476565e+01 1.196502362589308532e+01 1.197632645065324652e+01 1.194024378465350011e+01
1.840536285408841621e+00 2.283219898911194701e+00 1.232150006391519836e+00 1.125001522139683274e+01 1.152060343969106881e+01 1.168778702696664595e+01 1.029661420010137540e+01
5.836829039141249176e+00 4.382345541124982091e+00 8.248709852665324860e+00 8.464239907239599958e+00 5.014349025214540845e+00 9.923224212535830091e+00 -5.043885507026613979e+00
8.961247450523906366e+01 6.143337549154106370e+01 1.235167612160024220e+02 -1.806534135845103606e+02 -5.435041733771182635e+02 4.687129238809205845e+00 -4.003207392367005468e+03
7.290563698408334403e-01 4.448659825393859735e-01 7.046424713375322169e-01 1.186359434095234278e+01 1.187519985407196899e+01 1.192526448704575337e+01 1.172463951385191727e+01
1.712720739115112849e+02 4.289757412836867445e+01 1.953016608397597622e+02 -4.496704517043932725e+01 -4.218385678343670406e+02 4.210250987606642070e+00 -1.465507124986603958e+04
1.511896572518157278e+01 4.400853531735060997e+00 1.872006432458886493e+01 6.820744506446523303e+00 6.655264726620497839e-01 8.794739701385172026e+00 -1.023011611905529179e+02
1.999240790887799335e+02 1.186804326491575949e+02 2.272786164078059983e+02 -2.666608953778514319e+02 -8.004920965802843966e+02 2.537510004898318350e+00 -1.997282829863931329e+04
1.316424918205486563e+02 5.713129160983159238e+01 8.398809164395719051e+01 -6.380180854050867367e+01 -4.272954131185856141e+01 6.572071721295496438e+00 -8.652882425252553730e+03
1.734912369628392881e+01 5.033461821161647975e+00 1.882047959513829483e+01 6.729646552950798721e+00 2.972621756532707771e+00 8.987483517635794783e+00 -1.385056454054256108e+02
4.351561119799204391e+01 2.420686874209506101e+01 2.954682543102883940e+01 -8.518780111432988633e+00 -6.402822263343978193e+00 7.892870832047002239e+00 -9.348138078583506285e+02
3.113827700459121939e+00 2.923578019384061477e+00 4.636271549995465424e-01 1.009408417878941044e+01 1.117011665931451603e+01 1.149430777211338750e+01 7.142439634981393226e+00
2.885104839682766809e+01 1.311219352806854666e+01 1.755838758672596356e+01 2.781289871355742793e+00 4.463344903359612204e+00 9.511275338879425334e+00 -4.042010956889914723e+02
1.429574205715682111e-01 1.676736474083283523e-01 1.585951294220574737e-01 1.198457809180816191e+01 1.198567753685705561e+01 1.198785288949686390e+01 1.198018269700642691e+01
3.896555351378193564e+02 9.871082984826330176e+01 3.211283453316381724e+02 -2.153400999949300285e+02 -2.290658480835823241e+02 7.624271921014642572e-01 -7.590372763066113112e+04
4.351804343603886593e+01 1.872808206022832067e+01 4.315850399951291649e+01 -6.497491134729422413e+00 -3.083810358028901533e+01 6.959178485719963447e+00 -9.349196511414281758e+02
7.176381907710097652e-01 2.847284785863306023e-01 4.591269485879868606e-01 1.187196088124428961e+01 1.190097333505007349e+01 1.193805828802088165e+01 1.173289882262812078e+01
4.168797009172811485e+00 1.590761030075735549e+00 3.341624694977296528e+00 1.011006829457754108e+01 1.044141608827713519e+01 1.126106433471553281e+01 3.300966857210573480e+00
5.299985779792913121e+01 2.830636162571844849e+01 2.995409314479379148e+01 -1.642304529744123798e+01 -4.843904538417900696e+00 8.494093182094152539e+00 -1.392502062191299956e+03
4.637373203752883644e-01 3.313894167487811959e-01 5.364726579137727436e-01 1.193221578575086106e+01 1.193044150107865775e+01 1.195283461460390662e+01 1.188287495790023840e+01
1.216568011051256254e-01 1.558358236753190629e-01 1.343938787132418211e-01 1.198612663894303410e+01 1.198677644155026911e+01 1.198804118507508498e+01 1.198300092042709863e+01
2.873225973720647364e+00 1.958263594023615939e+00 1.221126634527283095e+00 1.076684989647146118e+01 1.131776271386035049e+01 1.161367223117614067e+01 7.862687361023183108e+00
3.553715578235388417e+00 1.688072913177352419e+00 3.582863227648183102e+00 1.048163992596931138e+01 1.020691084651317126e+01 1.117458145065655373e+01 5.675953903558224489e+00
3.341883846262093671e-01 1.307619407624221186e-01 2.384435835343156895e-01 1.196694133364916368e+01 1.197405066168195731e+01 1.198057502917503214e+01 1.193456017084512588e+01
4.095766104171302047e+00 1.786894504446802090e+00 2.426150389308819211e+00 1.020586700337011976e+01 1.076329478642565718e+01 1.139112945567839219e+01 3.602751119015382031e+00
1.262350245867461851e+01 1.974301100041306878e+00 1.166375735153160420e+01 8.620004450766527881e+00 6.111526412304489675e+00 9.943263898479948182e+00 -6.768600605302741258e+01
2.964420152107026585e+00 2.237557243190134049e+00 3.007621365642576539e+00 1.054684820121982192e+01 1.037002625881323148e+01 1.123508944415042521e+01 7.596507689945540598e+00
1.463060019704247594e+00 1.589289282363275158e+00 2.027233078704037794e+00 1.140084682277994510e+01 1.132701269665220778e+01 1.161167485640367403e+01 1.092012879842616790e+01
3.854768676643578118e+01 2.135621039947236710e+01 5.624593611320807440e+01 -1.080469778050049356e+01 -6.141474502224164667e+01 6.687313193219576846e+00 -7.309716764125695363e+02
1.506684122154178738e+02 1.161585505438388140e+02 1.928218798280449278e+02 -4.705258565084379256e+02 -4.802670073098595935e+02 2.668942557538294125e+00 -1.133849481864848531e+04
8.750577361738627324e-01 7.957834790037759953e-02 8.038217652991892503e-01 1.183779316722613473e+01 1.186918018986398060e+01 1.192003569854328937e+01 1.160753808823580080e+01
8.302235052925178993e-02 4.688809148715630121e-02 4.272702742878796422e-02 1.198892164743500999e+01 1.198940587451367890e+01 1.198979850796311908e+01 1.198695475371096286e+01
1.260012883699005037e+01 8.235466606658240707e+00 4.698019936893189197e+00 4.605726237795096267e+00 8.190480564199891234e+00 1.052075978783965127e+01 -6.739122224531946870e+01
1.735777248027341679e+00 2.855587495972432555e-01 1.553523541110388040e+00 1.145663532975758514e+01 1.156721663750672668e+01 1.175594519102897095e+01 1.048393978166997798e+01
1.091169048980759726e+01 9.103306523372152625e+00 2.030674818881435417e+00 2.678764029442333161e+00 1.006793602368050244e+01 1.108441774357109821e+01 -4.754209356362412109e+01
1.535532417695648348e+02 5.871960101048480851e+01 9.993776188683533235e+01 -5.913539166681596271e+01 -3.196937758051126721e+01 3.931917231388267098e+00 -1.177730862786215948e+04
6.182523944252737991e+00 2.572753080187112573e+00 5.771945807873898993e+00 9.523693630944420008e+00 8.834830914419395498e+00 1.075923595081519935e+01 -7.121400051574552137e+00
9.972635137502237068e-01 7.304418846020289680e-01 5.864752392077633436e-01 1.178997199921976069e+01 1.188709056385307328e+01 1.192705597649860394e+01 1.149313385112594332e+01
2.662965775432073912e+01 1.426093576907397464e+00 2.772853081320127444e+01 7.065971768245042028e+00 3.804381550488749042e-01 8.561652552884099876e+00 -3.425789349470726393e+02
5.930762940596284949e+00 2.417751415110713786e+00 4.348147041765042076e+00 9.485333001091582616e+00 8.955620267760918907e+00 1.086983787932760848e+01 -5.596573419720483500e+00
2.819499675601406352e+00 7.417597095267942642e-01 3.271975554254843210e+00 1.082843161535236476e+01 1.062166239525685896e+01 1.131689119038105851e+01 8.015611898696445081e+00
5.141515071018978311e-01 1.086215890022839553e-01 4.355783362429675454e-01 1.192454751871609453e+01 1.192817590602097866e+01 1.195359539723521536e+01 1.185822522292708747e+01
1.808192157049606508e-01 3.615252457792161866e-01 3.067265975679944745e-01 1.197817712253898037e+01 1.197994143786008081e+01 1.198403659144610600e+01 1.197405331467058609e+01
7.270281173010743059e-01 7.758423470628338370e-01 2.060865721606457979e-01 1.187609484919627967e+01 1.193967162271305860e+01 1.195777235760591140e+01 1.172611616738149110e+01
5.157618738847876472e+00 2.523040671317150707e+00 6.984161247661464067e+00 9.056413012653734995e+00 6.381372477792297104e+00 1.019848391354493700e+01 -1.310114418602715602e+00
2.048560962109341688e+02 1.753027262839016132e+01 2.187704992191613940e+02 -9.008921777954947530e+00 -2.544703936284523991e+02 2.266939569024752021e+00 -2.097101967628270359e+04
3.748377481981430037e+02 8.051525170353970395e+01 3.082195030788735721e+02 -1.166764721576954855e+02 -1.473640439733888741e+02 -7.847088363203048367e+00 -7.023967833601817256e+04
3.961967273810666157e+00 1.630411608275907254e+00 4.326156521666184140e+00 1.033673228831884039e+01 9.745460267773070839e+00 1.102367229359263590e+01 4.141808769681302849e+00
2.691827434926033824e+00 2.562503062518544539e+00 1.897976596240747771e+00 1.073562245943084292e+01 1.126659484514109089e+01 1.162439567407716545e+01 8.367433639344428187e+00
4.662247322554114959e+01 4.451829228843784847e+01 6.783115527327304051e+01 -9.459939575905048059e+01 -9.751375568366684377e+01 5.980620581427660731e+00 -1.074837103724096096e+03
8.915982090456672893e+01 2.122741043829340768e+01 7.008192301906774446e+01 -2.627710017189032854e+00 -5.010355007505515879e+00 6.800566168972771663e+00 -3.962746430758151746e+03
2.997676381514593924e+00 4.556029038055402491e-01 3.139785614210596432e+00 1.049401346807661817e+01 1.011629077488522199e+01 1.118303613460149570e+01 7.497369264909448994e+00
8.500784557496547933e+00 4.037028756845545630e+00 1.161857144524154251e+01 7.488191771636756755e+00 1.927931558804129697e+00 9.451317891828546536e+00 -2.414126793743123045e+01
7.587749999127377798e-01 9.177202277876985725e-01 9.244222436893649864e-01 1.183118270978485498e+01 1.186563997690527472e+01 1.192335113350753950e+01 1.170253135880837725e+01
1.018957923396253351e+00 9.221465087645462910e-01 1.163100340892195134e-01 1.176789082753216498e+01 1.186764448016605478e+01 1.191121253928799106e+01 1.147126348422866116e+01
1.730498490843702386e-01 1.605005994252481361e-01 5.724341791659427053e-02 1.198420666275495350e+01 1.198835806416716565e+01 1.198929788812351838e+01 1.197542798392060348e+01
6.568646051503800543e+00 8.290596382846286971e+00 3.273708072772743893e+00 6.954060735395382054e+00 9.729261458056988943e+00 1.078871603775214005e+01 -9.583154365913570061e+00
1.076696733108982507e+00 5.555506404577601615e-02 1.125105970331997662e+00 1.175667691934777714e+01 1.178070845002801370e+01 1.187051153721889740e+01 1.141076318151088564e+01
1.437937377014564078e+01 9.122050151278875418e+00 5.691034709916936940e+00 4.066010025572989406e+00 7.853854478560095664e+00 1.045562789728131570e+01 -9.139279390172157491e+01
3.397798274125259610e+01 1.996322877637583559e+01 4.961060825035721678e+01 -8.828262998500065351e+00 -3.179178045382829509e+01 6.907588302406876046e+00 -5.652612544733750610e+02
2.743012096042745540e+00 1.932810395358870670e+00 8.811135232453487509e-01 1.081682740316901459e+01 1.154338192162892440e+01 1.173540344941659974e+01 8.228343429536256082e+00
1.791994649602309053e+01 1.870780218961892061e+01 2.243779377613300596e+01 -1.864740609580352704e+00 -6.916578776299912690e+00 8.290124207867771489e+00 -1.485718401011104675e+02
1.465262348804875492e+00 3.670093316859248112e-01 1.597236415132774923e+00 1.147490076996245811e+01 1.143512558563191739e+01 1.168692683168785962e+01 1.091690423364207341e+01
7.693279770235913473e-01 9.218055603064516657e-01 1.886986391079149561e-01 1.186108043008153956e+01 1.196111726395227848e+01 1.197401733054869766e+01 1.169446834093905885e+01
4.943047086501672904e-01 6.232166352337215054e-02 4.486700790332466826e-01 1.193083064433730378e+01 1.193677698688151878e+01 1.195912816321067851e+01 1.186823253655780164e+01
2.976111175470711956e+01 2.929611320825592102e+01 5.060128438974302156e+01 -3.141820087513077553e+01 -5.427313903692375874e+01 6.722502497767412599e+00 -4.308714853290284736e+02
6.799645962401127397e-01 1.090394834881052988e-01 6.668531043020673454e-01 1.188382731204474396e+01 1.189472009646885553e+01 1.193318227294655465e+01 1.175922518298467523e+01
1.929434690290823369e+02 1.157331617897445142e+02 9.440183871167899099e+01 -3.650762281307638091e+02 -9.780525862007019100e+01 5.195274440132299887e+00 -1.860160071937917382e+04
5.629392284568085492e-01 1.203194126620921733e-01 6.650671064039161973e-01 1.190423522354442021e+01 1.189698992083716611e+01 1.193652749921064249e+01 1.183195082158689004e+01
1.005278446552159188e+01 8.972548209168031974e+00 1.366314940304319236e+01 3.739304460820854992e+00 -3.906786846386742340e+00 8.936170248990949361e+00 -3.853883664606145487e+01
8.743549133070372958e-01 3.702375304295946190e-01 5.283756262962951977e-01 1.183478151923178245e+01 1.188233693347345010e+01 1.192665881199351929e+01 1.160815285184258627e+01
1.936651810995042799e+00 1.156621966475209318e+00 8.984409024829460577e-01 1.123017097908412865e+01 1.150988590397686551e+01 1.173088355977236219e+01 1.011509099053947480e+01
5.347972740748851948e+02 1.534290445280134634e+02 3.950290592133195560e+02 -3.639635682100538361e+02 -3.548339867722137342e+02 -1.076461155187974761e+01 -1.429920717778549006e+05
2.203150646677617530e+01 1.653101706077074340e+01 7.063191395990930488e+00 -7.370811828031296642e+00 7.370899589265865970e+00 1.030248852494648659e+01 -2.307032374887455717e+02
3.331869799409414554e+02 2.103942693949382772e+02 4.005797174301116570e+02 -1.583495972641023855e+03 -4.609383077469587988e+03 -6.910965969707221213e+00 -5.549479139997360471e+04
5.506169534509844254e+00 7.377869271970595832e+00 4.200820412730129405e+00 7.892530167785519524e+00 9.681666741488056616e+00 1.082574648096891679e+01 -3.168550362327513525e+00
9.757526995910512646e-01 6.719850661075419396e-01 6.656256432272152912e-01 1.177599062739288627e+01 1.182554493676698115e+01 1.189000155456514030e+01 1.151435444367505134e+01
1.310534425807749814e+00 9.480835887370842041e-01 9.511737600218087563e-01 1.164059987868021295e+01 1.176751335948667609e+01 1.185630761926597643e+01 1.113165086844104046e+01
8.172216734477213862e+00 8.877195960645504869e+00 5.200224523567110957e+00 7.253137741166744590e+00 9.085754789933888631e+00 1.077356736916608959e+01 -2.140216206858004711e+01
1.617871068383596764e+02 1.798300954754719072e+01 1.591409941208862620e+02 -8.784857892850427064e+00 -4.337146606648359182e+01 2.405274972021242519e+00 -1.307554356845434995e+04
1.453734922285284199e+02 2.641602718653536286e+01 1.508540818462960260e+02 -1.316849938092598293e+01 -6.590168074166076906e+01 4.354889563399058083e+00 -1.055473572024994974e+04
2.519331722753506586e+00 4.025924104447562435e-01 2.220745238724314063e+00 1.079682362440252064e+01 1.076456952391400712e+01 1.141820697922622685e+01 8.816884944418589498e+00
3.101576048365423333e+01 2.687500678042188795e+01 5.371124715395636073e+00 -4.642625852384344398e+01 7.454440435971547707e+00 9.972375135701826210e+00 -4.689982980806490787e+02
2.182126113979154240e+02 1.698655297594937679e+02 5.432721002603084060e+01 -1.569507963683023945e+03 -4.817802530682700279e+01 4.306219023475279961e+00 -2.379638148543977150e+04
7.246980670081635267e+00 1.425269610083220284e+00 6.009874564145619935e+00 9.412968313492168448e+00 8.399066686008115568e+00 1.066872571752932153e+01 -1.426896330721376849e+01
6.062728966128329011e-01 3.492184293360474090e-01 3.594910603600393606e-01 1.191721441274063231e+01 1.195131125087437418e+01 1.196665867638485814e+01 1.180661769647100634e+01
3.316476489731133626e+01 1.289729315573800150e+01 2.121681651397839019e+01 2.543887502902494546e+00 3.744746352996338068e+00 9.177203740799246390e+00 -5.379604142379123459e+02
1.461792363263826999e+01 1.030142470690762302e+01 1.042818373725111414e+01 5.455939471099103599e+00 5.968131508601715929e+00 9.905317108774534418e+00 -9.485144455576757139e+01
1.981938519453659620e+00 1.346569699143555399e+00 2.988797089135617924e+00 1.104725661622471122e+01 1.075606172285791473e+01 1.135689765197620282e+01 1.002636096160758150e+01
5.017291944321866737e+01 1.474363938857922207e+01 5.581429919561064423e+01 1.244303666163468769e+00 -3.353603112890369431e+01 6.997476694737884806e+00 -1.246670521618800421e+03
9.042427289036634619e+00 1.178393603749326557e+00 9.283824269650649441e+00 9.009501119396334801e+00 6.471983194938256467e+00 1.015343660304434792e+01 -2.889234452970254807e+01
2.067391303336462705e-01 8.008912731130067922e-03 2.028310428682942868e-01 1.198157615897205197e+01 1.198339446218063031e+01 1.198623217316924183e+01 1.196903057504910883e+01
8.129596328081446499e-01 1.925170775362060049e-01 6.385436286624756042e-01 1.186148484576813011e+01 1.190136529686018285e+01 1.193829059001662429e+01 1.165994942676688773e+01
4.083405952482643819e-01 3.676659981372701891e-01 1.553404001191077133e-01 1.195569511354597481e+01 1.197816029131943871e+01 1.198391442193393708e+01 1.190703008819080999e+01
1.011287878347230418e+01 3.246262749153876026e+00 7.313008985919469573e+00 8.140267213266447754e+00 7.283888492351150212e+00 1.037307517748281072e+01 -3.914475753554747683e+01
1.028767103618716838e+01 8.162707909057540512e-01 1.054464549347073188e+01 8.857732523828120819e+00 5.638306222116437283e+00 9.968886813616705922e+00 -4.092768656534751415e+01
2.368298393788262501e+01 1.732073680662337267e+01 7.051872825667737210e+00 -1.174040136213798391e+01 7.241150684891493050e+00 1.025561964312750618e+01 -2.684514629919485174e+02
2.156108656715818750e+00 1.217838073503002327e+00 1.506388780637458957e+00 1.121068172726059586e+01 1.157636161196140456e+01 1.174746155149017035e+01 9.665998839272218035e+00
7.941810337467954284e+00 1.606245645445750325e+00 6.928647295216099344e+00 8.994214713564588237e+00 7.354605656017730198e+00 1.041433104566858425e+01 -1.954577460910176256e+01
1.740085271738924177e+01 1.092262494555946484e+00 1.707245082448879359e+01 7.755260432777861368e+00 3.535818001489614559e+00 9.174566008813853202e+00 -1.394044365370816365e+02
2.332933537888974562e-01 1.031659471310051590e-01 1.827026752750491034e-01 1.197691518860025006e+01 1.197854124450537228e+01 1.198357058311620449e+01 1.196318821459362880e+01
1.259462966412816058e+02 5.251110574025528877e+01 1.371049485589740868e+02 -8.995932196714387885e+01 -9.133472620716908352e+01 3.794304328797602821e+00 -7.919244417717795841e+03
8.745618855192786611e+01 8.105822930589984310e+01 7.844525222256881136e+01 -1.019513966337271711e+02 -1.379319506544221667e+02 4.555811615002497206e+00 -3.812302056906124562e+03
2.947367853534691662e+01 2.903693977506079804e+01 1.957491167456789638e+00 -4.718079477117306908e+01 8.300639791428983116e+00 9.779406549675737637e+00 -4.223584620934300915e+02
4.802296214378422023e-01 2.183693886077388291e-02 4.614877765006664689e-01 1.194141717305756067e+01 1.194891925880554417e+01 1.196613983152964167e+01 1.187509086440149808e+01
2.292396959742365681e+01 6.997652934897810262e+00 1.697383544448050685e+01 6.791031666720815707e+00 5.302556904413648020e+00 9.599189954074391906e+00 -2.507637899427474224e+02
2.575422914134221308e+00 9.941904282960463413e-02 2.561599507054236557e+00 1.099631586968539310e+01 1.100966940192083143e+01 1.148766145939395678e+01 8.673999515730862697e+00
9.321408835267613213e+00 2.355850974171468160e+00 7.205071498809438424e+00 8.849779066874139843e+00 7.731819012215007447e+00 1.047268764164861565e+01 -3.145393022804788785e+01
9.900165370359934514e+01 2.792594169735015086e+01 1.011985197846759092e+02 -2.095754626133802390e+01 -2.541464856544213902e+01 5.215221212795864147e+00 -4.888673316914648240e+03
3.582388416806404852e+00 2.771024238976205645e+00 4.790598147361967207e+00 9.840159245771147312e+00 8.977546691575790661e+00 1.083863990183043313e+01 5.573647724620315103e+00
2.899111143300622917e+00 1.875104421667139754e+00 4.166125707047783067e+00 1.022203269844976603e+01 9.464672454085174991e+00 1.094762218827826850e+01 7.787978398449742379e+00
2.938039438770770317e+01 5.380546290902707085e+01 6.165506083405610838e+01 -1.614272566472456845e+02 -2.588728704719023881e+02 6.223575175313301067e+00 -4.196133860795684996e+02
1.466885087793780684e+01 5.210563354614881071e+00 1.047914896577681709e+01 7.527876397515661289e+00 6.392869054770807580e+00 1.003442845571967545e+01 -9.559719193053372521e+01
1.680768518633697184e+01 5.712612358230911624e+00 1.579112599330534650e+01 7.145934612361997118e+00 2.133614384330407177e+00 9.130177536170315022e+00 -1.292587395524510043e+02
1.568032695009530997e+01 1.023909820181929753e+01 2.040240657361400167e+01 3.328594891974025138e+00 -9.212533247129652381e+00 8.538242008425084961e+00 -1.109459255218879861e+02
2.860253459841956558e-01 1.676392870049634165e-01 3.326196389374999618e-01 1.196905918132014435e+01 1.196884776633307190e+01 1.197828898674892351e+01 1.194949585978197426e+01
1.896745836414000408e+01 2.723374610658767292e+00 1.999478099497206784e+01 7.472531813315532290e+00 1.549887591205525883e+00 8.992420114934258635e+00 -1.678918372886376176e+02
3.740737028355247240e+00 3.504074422635278463e+00 3.494377463790336313e-01 9.729697901794027715e+00 1.152747903741039970e+01 1.173116078262723150e+01 4.993844351400641202e+00
3.860810455264982455e-01 2.212560470073665284e-02 4.051148083448271042e-01 1.195853921292684952e+01 1.196328806322353877e+01 1.197421732504410308e+01 1.191587182219724639e+01
7.693199590811735433e+00 4.233685874770845570e-01 7.314861260692975264e+00 9.457803834296079515e+00 7.447844192646678962e+00 1.045446757802402793e+01 -1.760225886297826747e+01
7.218791845457539580e+01 6.763845029281782217e+01 1.147600331624452785e+01 -2.084219729901148810e+02 2.301022535726222173e+00 7.965065085078799179e+00 -2.593557384293158975e+03
7.160537734190817218e+02 3.135298944215194865e+02 4.303976096570090135e+02 -2.482043464860968470e+03 -1.051180197042232976e+03 -1.151958599532066430e+01 -2.563545128127438074e+05
3.247206722589171335e+01 1.720798510541603221e+01 2.018724420156007682e+01 -2.453592209985959727e-01 1.342282376528777021e+00 9.034023291449667425e+00 -5.152271738523606928e+02
7.913755094873832263e+01 8.833822141174902498e+00 8.661192017181164715e+01 1.987059451156458323e+00 -4.966551840263778672e+01 6.111002501191232561e+00 -3.119385583973021767e+03
4.438601934111251701e+00 1.237357215150532763e+00 3.622446762640764817e+00 1.020037888643768298e+01 1.020195359480563013e+01 1.118553563796675476e+01 2.139807544306590259e+00
