# SNRtot_MF, SNRtot_opt, SNR220_MF, SNR220_opt, SNR221_MF,		     SNR221_opt, evidence220_221, evidence220, evidence221, nofilter
3.790632817214805783e+01 3.744724690135986833e+01 5.067499407539714440e+01 5.008208373007246195e+01 1.479460072633611745e+01 1.559625813394045046e+01 -3.733384022663710766e+02 -3.861516589629957821e+02 -3.890314733950057757e+02 -1.087455867858649299e+03
7.680620344046545256e+00 7.788374048070757283e+00 9.919273894174626349e+00 9.890815084925792533e+00 2.509936185256264718e+00 2.896812142877004614e+00 -3.809289596820994461e+02 -3.815292606398249973e+02 -3.848497912129100769e+02 -4.082233941788049378e+02
3.939498708812504901e+01 4.018549174691018777e+01 5.971830408686585656e+01 5.997941899304137792e+01 2.469597663618620942e+01 2.533175177798555922e+01 -4.226291027827105609e+02 -4.459976980046691892e+02 -6.223034727091478544e+02 -1.191135638989954032e+03
6.411770921968839687e+00 6.528274257011343451e+00 8.144668358199004032e+00 8.886312827994421681e+00 5.038825250279698409e+00 3.238801902912173958e+00 -3.716652073306846660e+02 -3.724718928121860699e+02 -3.745030737352385017e+02 -3.900920962350654122e+02
6.633612666396015811e+01 6.608718432982391278e+01 5.193843430842451170e+01 5.161267053844767361e+01 1.809398723000784415e+01 1.811395196273781849e+01 -4.121446715113798973e+02 -4.252438559341780433e+02 -4.430536596603259909e+02 -2.584017923140017956e+03
2.590934898850537138e+01 2.710145000013077166e+01 3.234458768879926538e+01 3.360813738452034016e+01 1.375012908989337923e+01 1.296674959039114228e+01 -4.099001032021935202e+02 -4.179534334666900577e+02 -4.479521792358967218e+02 -7.389914723402407617e+02
3.909251619060253091e+01 3.848236634727020089e+01 2.933360139381072074e+01 2.870245749724313455e+01 1.316900015152446635e+01 1.274818503816450566e+01 -4.156808104383736122e+02 -4.236156817769333998e+02 -4.208309506368107691e+02 -1.177403281174071253e+03
2.787742129098906929e+01 2.716487533656022535e+01 2.083221782765833296e+01 2.011476909973617566e+01 9.469711891244365631e+00 8.917433417136313878e+00 -3.722579416575198934e+02 -3.720512296984568934e+02 -3.743499510498783707e+02 -7.543266409760229863e+02
1.680438550983860679e+01 1.765389817964415897e+01 1.333096112857957749e+01 1.356292831718669589e+01 4.668168781941239409e+00 6.493291739519125194e+00 -3.695417604071650430e+02 -3.722833088666427557e+02 -3.745766327020143081e+02 -5.049753930188390996e+02
1.690797000540996109e+01 1.772924443373584680e+01 2.740390599684928219e+01 2.750744847045531216e+01 1.178058712517595197e+01 1.270263119978790911e+01 -4.010449993771648565e+02 -4.035822480638651655e+02 -4.160056633547418983e+02 -5.380344173423115990e+02
2.630087103783463931e+01 2.657371563335237497e+01 3.029636455280784446e+01 3.058192152982235612e+01 1.004876932272965995e+01 9.899018478934321408e+00 -4.222879825374411666e+02 -4.265748448628215215e+02 -4.288750992055404936e+02 -7.292232908508113951e+02
