# SNRtot_MF, SNRtot_opt, SNR220_MF, SNR220_opt, SNR221_MF,		     SNR221_opt, evidence220_221, evidence220, evidence221, nofilter
4.720659380138820893e+01 4.690426486024355768e+01 4.498767255471658189e+01 4.465813361297298201e+01 4.973052685312023158e+00 5.078608635605105448e+00 -4.998410691071412657e+02 -5.016830125178272510e+02 -5.037111945887047568e+02 -1.473315655806030236e+03
5.637386387464991344e+01 5.687062470737826203e+01 5.615771789097434663e+01 5.635330208763339499e+01 3.239459674822488200e+00 6.075378871583701823e+00 -3.502407617259198105e+02 -3.528094127408678560e+02 -3.928163239108839093e+02 -1.939797100071354635e+03
5.811092107677051644e+01 5.896545042204601828e+01 5.968514340791449513e+01 6.080341983550712115e+01 1.676707127009769138e+01 1.564138286188490135e+01 -3.954321708700556428e+02 -3.994873189008837926e+02 -4.110948140802559578e+02 -2.062442840988283933e+03
3.505737649735072381e+01 3.563455607636291234e+01 3.372959088886178591e+01 3.427287460623430349e+01 2.895116350407849204e+00 3.458296354063633782e+00 -3.917397503398357230e+02 -3.957539537294157412e+02 -3.980768810513868061e+02 -9.997807904048781893e+02
5.942859408442312485e+01 5.905807893581602741e+01 6.998134651199701750e+01 6.968825189290201649e+01 1.369297917587184088e+01 1.358575946146887681e+01 -3.851707653285428705e+02 -3.939416172990267455e+02 -3.959311222585465657e+02 -2.144461464006891674e+03
5.795331611730087928e+01 5.870384565753002448e+01 5.927287250788517525e+01 6.000057800257661000e+01 1.701795270946694805e+00 1.909314746042931610e+00 -4.040086622872058797e+02 -4.042552954111067720e+02 -4.715363001831563565e+02 -2.077330876209894541e+03
2.584718260624909547e+01 2.492026491744196548e+01 2.302756881678146073e+01 2.198658888746337325e+01 3.294982816449115059e+00 3.229512686354461426e+00 -4.029876457661301856e+02 -4.044343186612447880e+02 -4.060081793675288395e+02 -7.347208360819255404e+02
1.274448885918134700e+01 1.462468402176123483e+01 1.156321141785945272e+01 1.364752430774527348e+01 4.028396215677084946e+00 3.777304270249563611e+00 -3.600382801925661056e+02 -3.615943120585532142e+02 -3.638744452526098030e+02 -4.414405315448344140e+02
9.538743056562090317e+01 9.512718125751545983e+01 9.087958804499622545e+01 9.067352395316376601e+01 6.561538799619269113e+00 5.446692324823490416e+00 -4.090345937183829506e+02 -4.110286242074598135e+02 -4.146288841993867322e+02 -4.915139482553212474e+03
5.169856562804851308e+01 4.964157141660437844e+01 5.285115813608390312e+01 5.076134755101625728e+01 2.245508041025458201e+00 3.409619334440198823e+00 -3.798724828705165919e+02 -3.816937409598496060e+02 -3.843046363593306296e+02 -1.711857783805339977e+03
7.500805620257280282e+01 7.508858045311212948e+01 7.628853085214014129e+01 7.640595850108907428e+01 4.029081541750093365e+00 3.078803008340820213e+00 -4.656752465191516990e+02 -4.654206637416916124e+02 -4.722408772559510339e+02 -3.199109788662996380e+03
4.491448266096613651e+01 4.437246234889163077e+01 4.431923123328041925e+01 4.377108650488906250e+01 7.787886902159254499e-01 6.955681352333925593e-01 -4.068692048837514221e+02 -4.080791242302148589e+02 -4.704579762470377204e+02 -1.394332036572123570e+03
3.601157011660923501e+01 3.532253717078972244e+01 3.631400704430141246e+01 3.562137728709117113e+01 -5.209190595714041638e-01 3.734751891723778749e-01 -4.320300793580154277e+02 -4.348454594131391673e+02 -4.369966486094707534e+02 -1.078719651859502619e+03
6.707977654507995169e+01 6.727906093699772327e+01 5.742349853082316002e+01 5.748049632270105747e+01 1.220185971607229014e+01 1.298226334173428675e+01 -4.160054219964758886e+02 -4.201169852805571168e+02 -4.225422191678317176e+02 -2.639318434298405464e+03
9.040448136961333603e+01 8.931994315193924194e+01 8.887488350589204344e+01 8.780421712096548958e+01 3.403937153638422863e+00 1.888593371342468519e+00 -4.014077450503864384e+02 -4.015028842942464848e+02 -4.039346963471413119e+02 -4.465991427889780425e+03
7.817824531236819041e+01 7.736321530045972850e+01 7.158497559762716378e+01 7.074636118606754565e+01 8.208971046033038732e+00 7.726967707524328155e+00 -4.467867672030696440e+02 -4.461366854323258622e+02 -4.483532312962508399e+02 -3.462230917601760211e+03
2.221266510605289568e+01 2.229506867511202728e+01 2.211782047997088441e+01 2.224221606403500573e+01 2.077477239169077450e+00 6.522962656712374407e-01 -4.314581186568064481e+02 -4.332677150694963757e+02 -4.349410797783821749e+02 -6.584430009673005770e+02
6.192207350830163648e+01 6.069799906675431345e+01 5.627666979536862613e+01 5.511141202274118456e+01 8.342018032870857525e+00 6.876087226854023626e+00 -4.196770020009009272e+02 -4.216104858292962945e+02 -4.238583079341760822e+02 -2.332162436130600781e+03
1.473698671869657062e+01 1.462116105186876780e+01 1.675395742993174508e+01 1.662050685747972167e+01 2.389818673639416247e+00 2.592163339913994946e+00 -3.708663179109191219e+02 -3.720029431810870619e+02 -3.763918722551277938e+02 -4.760168698668325646e+02
1.562403997980663028e+01 1.600511721191462655e+01 1.800582170245376901e+01 1.857291353989277383e+01 4.545248397349263669e+00 3.127877873994628910e+00 -3.915735054335654013e+02 -3.941713372872868604e+02 -3.964755503317932721e+02 -5.105250649837365700e+02
4.661722451683000656e+01 4.701464681977574855e+01 5.194945168344332131e+01 5.233322946713828827e+01 6.949924831357511046e+00 6.742331721891607899e+00 -3.977974093539290834e+02 -4.002508937916547893e+02 -4.025814543488717732e+02 -1.477953213310351657e+03
5.724838095624910039e+01 5.765196896424616568e+01 5.600615998152712649e+01 5.647587332160649964e+01 5.476542003876445186e+00 4.796984265035747264e+00 -4.166182707525089768e+02 -4.169988244975501175e+02 -4.274987860076158199e+02 -2.047468365802432118e+03
2.717299724776476921e+01 2.748034185698731591e+01 2.913529740812368374e+01 2.940672833707125022e+01 2.518908727700349903e+00 2.691328881438698861e+00 -4.083079548441470479e+02 -4.146651668827574895e+02 -4.169409407261273373e+02 -7.759112902020575575e+02
