# SNRtot_MF, SNRtot_opt, SNR220_MF, SNR220_opt, SNR221_MF,		     SNR221_opt, evidence220_221, evidence220, evidence221, nofilter
3.931000008816785396e+01 3.857043574419781606e+01 2.951606302961468131e+01 2.880339143399307744e+01 1.157272431570257609e+01 1.083453281132496038e+01 -3.956792767585320689e+02 -3.965041568289198040e+02 -3.987928122694754620e+02 -1.159834478125477744e+03
1.651979683880602678e+01 1.661243166731639320e+01 1.262400563149706834e+01 1.258718805387464279e+01 3.995039140923503762e+00 4.445458288289787063e+00 -4.047039729457854946e+02 -4.055871431321360774e+02 -4.078908406762953405e+02 -5.384528630018230615e+02
1.695008579644129654e+01 1.682906142819691553e+01 1.341859502951895777e+01 1.334057979828650353e+01 4.445698730858991254e+00 4.209077245516702703e+00 -3.847800156060858967e+02 -3.881615696978080905e+02 -3.949185981050986243e+02 -5.190859512566371450e+02
4.132139898729926131e+01 4.069314358045750879e+01 3.309373898070181497e+01 3.241516516358822031e+01 1.000357079346647815e+01 9.633011156355465232e+00 -3.876368887236556020e+02 -3.956410982667711664e+02 -4.391750902959492464e+02 -1.221821114362825256e+03
7.310613170023916041e+01 7.200786020713815105e+01 5.405002586554979160e+01 5.334067652685189387e+01 2.258325879034791228e+01 2.057892651937949680e+01 -4.194931166062515331e+02 -4.300707970643582598e+02 -4.319742773031559864e+02 -3.086390735219257749e+03
4.946281521652590385e+01 4.916347208522002177e+01 3.934841098902384715e+01 3.918902553722789150e+01 1.197510712459195936e+01 1.122016385948024286e+01 -3.910749386890948927e+02 -4.036200812014023995e+02 -4.236153823799949123e+02 -1.599824436144066340e+03
3.118275025821985480e+01 3.323767858272150022e+01 2.273400513654750554e+01 2.498589846486694910e+01 1.049197023580598120e+01 1.153532760837657278e+01 -4.678076451198316477e+02 -4.789582438689024002e+02 -4.754891019612636001e+02 -8.594846397820074344e+02
3.464098469065130814e+01 3.343855253349266121e+01 2.766839081728400274e+01 2.636720887638142585e+01 8.570619642913589686e+00 7.815865787974954237e+00 -4.075677188162671882e+02 -4.079817386908737262e+02 -4.102640734901875135e+02 -1.000533178235282321e+03
5.312538284218785378e+01 5.459143064484764096e+01 3.943543156313763376e+01 4.094715678638578282e+01 1.628202572838813822e+01 1.732844382511196457e+01 -5.388772797324913881e+02 -5.402423773739157014e+02 -5.424815001494155240e+02 -1.808999869440996690e+03
3.488202624537464658e+01 3.445406052495150107e+01 2.593912802721021293e+01 2.546178794739137885e+01 1.028141692765390758e+01 1.002288610983059414e+01 -3.969413991736712433e+02 -3.975787888908587320e+02 -3.998936704833502063e+02 -9.997089508503238449e+02
3.589822813647577959e+01 3.643480948371264816e+01 2.789776000371833931e+01 2.840119098664608899e+01 8.854491453031783976e+00 9.412494405099254280e+00 -3.942440777878153426e+02 -4.028766422860236389e+02 -4.075494162745811764e+02 -1.018461869406190203e+03
1.621346452401560256e+01 1.684201359173258084e+01 1.209377767665887760e+01 1.262616424024696116e+01 3.812296133168473489e+00 4.644292000372101548e+00 -4.068677900818906892e+02 -4.076007224262324939e+02 -4.099058904297742743e+02 -5.374644747570172285e+02
4.612676768930612070e+01 4.629670072418198146e+01 3.548887323219336309e+01 3.573036295190928513e+01 1.232288505303236192e+01 1.226080294640914659e+01 -4.274995128011797760e+02 -4.305875985225601994e+02 -4.369166595873578558e+02 -1.458725462537307294e+03
2.985641805634805479e+01 3.003606722705453791e+01 2.315001743898270448e+01 2.337590562308840347e+01 7.533288113915362239e+00 7.548604018064253296e+00 -4.121199089148456096e+02 -4.170439888396537071e+02 -4.170500002561548172e+02 -8.518643517517296004e+02
3.287019799431344325e+01 3.176849846195944238e+01 2.587442007739112526e+01 2.472724650468140339e+01 8.708622483781347512e+00 7.865312553222714165e+00 -3.900302795908859821e+02 -3.918742741972142198e+02 -3.941703115751546989e+02 -9.215104683856474139e+02
3.279705910725802909e+01 3.321029996594057110e+01 2.681599561073197080e+01 2.710432674327537583e+01 6.180207362593760578e+00 7.021715616556963191e+00 -3.997829939973492515e+02 -4.039751718535074474e+02 -4.038590410073224461e+02 -9.328781215564320064e+02
2.814523965519191862e+01 2.809164818628239857e+01 2.166371400230218569e+01 2.167998141256986955e+01 8.208747199195423505e+00 7.975772933488164185e+00 -4.302590311012197049e+02 -4.280188065597894820e+02 -4.306231341968651236e+02 -7.837124930751817828e+02
1.956798839852172378e+01 2.057442869581608491e+01 1.541544080948975193e+01 1.632056495364488669e+01 3.464630192145088383e+00 4.721581283544719732e+00 -3.731635349248543321e+02 -3.737012555424714719e+02 -3.758976391124336374e+02 -5.597994502702830459e+02
1.180562405747823007e+01 1.138235651739989329e+01 8.754196887113247172e+00 8.443073279033146861e+00 3.921455216498875185e+00 3.246616457331899408e+00 -3.880976308997492197e+02 -3.895859417663489239e+02 -3.918278959322192918e+02 -4.554218947271882030e+02
4.872841203407280375e+01 4.894988118123374221e+01 3.836207635878044186e+01 3.842820808663180543e+01 1.117630254811613888e+01 1.187520140123155343e+01 -4.340870252551450790e+02 -4.375211031161605320e+02 -4.393388255422307225e+02 -1.609130228351095411e+03
5.896526361947655914e+01 5.941156660346850060e+01 4.559110777159946792e+01 4.594249274579630793e+01 1.422172240314385405e+01 1.491703855407716084e+01 -3.907540288911499147e+02 -3.935687202834934055e+02 -3.958837616277157281e+02 -2.118701262736921763e+03
